player_id,short_name,long_name,overall,potential,age,club_name,nationality_name,league_name,value_eur,wage_eur,pace,shooting,passing,dribbling,defending,physic,skill_moves,weak_foot,player_positions,player_face_url,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,gk_speed,is_gk
260204,A. Ramos,Elías Alejandro Ramos Castillo,66,67,26,FBC Melgar,Peru,Liga 1,925000,,81,27,53,61,58,67,2,3,"RB, RM",https://cdn.sofifa.net/players/260/204/26_120.png,,,,,,,
260228,O. Fallenius,Lars Erik Oskar Fallenius,66,72,23,Djurgårdens IF,Sweden,Allsvenskan,1400000,,87,57,59,66,20,55,3,3,"RM, LM, RW",https://cdn.sofifa.net/players/260/228/26_120.png,,,,,,,
260233,M. Di Cesare,Marco Genaro Di Césare,74,82,23,Racing Club,Argentina,Liga Profesional de Fútbol,8500000,,61,31,51,51,74,80,2,2,CB,https://cdn.sofifa.net/players/260/233/26_120.png,,,,,,,
260235,M. Diambou,Mamady Diambou,66,75,22,FC Red Bull Salzburg,Mali,Bundesliga,1800000,,74,52,60,67,62,66,3,3,"CDM, CM",https://cdn.sofifa.net/players/260/235/26_120.png,,,,,,,
260236,N. Dorgeles,Dorgeles Nene,71,78,22,Fenerbahçe SK,Mali,Süper Lig,3800000,,87,72,64,76,38,54,3,4,"ST, RM, LM, CAM",https://cdn.sofifa.net/players/260/236/26_120.png,,,,,,,
260237,D. Guindo,Daouda Guindo,67,76,22,Stade Brestois 29,Mali,Ligue 1,2200000,,84,37,55,71,60,69,3,3,"LB, LM",https://cdn.sofifa.net/players/260/237/26_120.png,,,,,,,
260238,T. Cavanagh,Tomás Bernardo Cavanagh,67,73,24,Vélez Sarsfield,Argentina,Liga Profesional de Fútbol,1500000,,82,36,56,65,60,68,2,2,"LB, LM",https://cdn.sofifa.net/players/260/238/26_120.png,,,,,,,
260247,M. Rogers,Morgan Elliot Rogers,82,86,22,Aston Villa,England,Premier League,44500000,,77,77,79,84,67,79,4,4,"CAM, RM, LM, CM",https://cdn.sofifa.net/players/260/247/26_120.png,,,,,,,
260250,Z. Al Jari,Ziyad Maher Al Jariزياد ماهر الجري,54,64,23,Al Fateh,Saudi Arabia,Pro League,220000,,52,30,32,37,54,64,2,3,"CB, RB",https://cdn.sofifa.net/players/260/250/26_120.png,,,,,,,
260257,M. Lacava,Matías Rafael Lacava González,67,75,22,Ulsan HD FC,Venezuela,K League 1,2300000,,78,58,61,69,28,52,4,2,"RM, LM, LW, RW",https://cdn.sofifa.net/players/260/257/26_120.png,,,,,,,
260262,M. Johnson,Murray Johnson,57,74,20,Hibernian,Scotland,Premiership,375000,,,,,,,,1,2,GK,https://cdn.sofifa.net/players/260/262/26_120.png,57,53,52,56,60,22,1
260264,N. Ohio,Noah Chidiebere Junior Anyanwu Ohio,67,78,22,FC Utrecht,Netherlands,Eredivisie,2300000,,88,65,51,67,25,67,2,3,ST,https://cdn.sofifa.net/players/260/264/26_120.png,,,,,,,
260267,D. Hoyos,Diego Josué Hoyos,66,66,32,Nacional Potosí,Bolivia,División de Fútbol Profesional,675000,,66,62,64,65,61,60,3,2,"CM, CDM, LM",https://cdn.sofifa.net/players/260/267/26_120.png,,,,,,,
260272,Alvyn Sanches,Alvyn Antonio Sanches,73,84,22,BSC Young Boys,Switzerland,Super League,7000000,,84,64,69,77,63,66,4,3,"CAM, CM, ST",https://cdn.sofifa.net/players/260/272/26_120.png,,,,,,,
260275,D. Roca,Dico Andrés Roca Montaño,61,61,28,Gualberto Villarroel SJ,Bolivia,División de Fútbol Profesional,300000,,71,37,52,57,57,58,3,3,"LB, LM",https://cdn.sofifa.net/players/260/275/26_120.png,,,,,,,
260282,T. Akimoto,Takahiro Akimoto明本 考浩,69,69,27,Oud-Heverlee Leuven,Japan,Pro League,1300000,,76,65,65,69,61,73,2,2,"LB, LM, LW",https://cdn.sofifa.net/players/260/282/26_120.png,,,,,,,
260290,M. Pieringer,Marvin Pieringer,75,76,25,1. FC Heidenheim 1846,Germany,Bundesliga,7000000,,65,73,59,70,36,79,3,3,"ST, CAM",https://cdn.sofifa.net/players/260/290/26_120.png,,,,,,,
260298,E. Herrera,Eduardo José Herrera Alvarado,64,64,32,Academia Puerto Cabello,Venezuela,Primera Division,300000,,,,,,,,1,2,GK,https://cdn.sofifa.net/players/260/298/26_120.png,64,63,62,62,63,30,1
260299,D. Gil,Diego Javier Gil Malavé,62,71,23,Carabobo FC,Venezuela,Primera Division,775000,,,,,,,,1,2,GK,https://cdn.sofifa.net/players/260/299/26_120.png,62,60,58,60,62,33,1
260302,J. Biegański,Jan Biegański,63,69,22,Pogoń Szczecin,Poland,Ekstraklasa,700000,,61,48,53,56,61,72,3,3,"CDM, CM",https://cdn.sofifa.net/players/260/302/26_120.png,,,,,,,
260336,R. Guerrero,Raudy Javier Guerrero Reyes,65,65,31,Academia Puerto Cabello,Venezuela,Primera Division,600000,,77,60,58,66,41,42,3,3,"RM, RW",https://cdn.sofifa.net/players/260/336/26_120.png,,,,,,,
260340,Svensson,Max Svensson Río,66,73,23,Casa Pia,Spain,Primeira Liga,1700000,,77,66,59,66,41,69,3,3,"ST, LM, LW",https://cdn.sofifa.net/players/260/340/26_120.png,,,,,,,
260343,S. Al Nasser,Saad Fahad Al Nasserسعد الناصر,65,72,24,Al Nassr,Saudi Arabia,Pro League,1400000,,83,59,57,68,57,69,3,3,"LB, LM, CM, LW",https://cdn.sofifa.net/players/260/343/26_120.png,,,,,,,
260344,H. Abaida El Achhab,Haitam Abaida El Achhab,63,72,23,Málaga CF,Morocco,La Liga 2,1100000,,81,56,58,66,25,42,3,3,"RM, LM, RW",https://cdn.sofifa.net/players/260/344/26_120.png,,,,,,,
260369,L. Kerber,Luca Kerber,70,77,23,1. FC Heidenheim 1846,Germany,Bundesliga,3000000,,64,60,65,69,68,72,3,3,"CDM, CM",https://cdn.sofifa.net/players/260/369/26_120.png,,,,,,,
260373,O. Al Ruwaili,Omar Damen Al Ruwailiعمر ضامن الرويلي,54,57,26,Al-Najma SC,Saudi Arabia,Pro League,140000,,60,54,42,53,19,56,2,3,ST,https://cdn.sofifa.net/players/260/373/26_120.png,,,,,,,
260379,N. Shamoun,Noah Leon Shamounنوح ليون شمعون,63,74,22,IFK Värnamo,Syria,Allsvenskan,1100000,,75,55,58,68,38,46,3,3,"LM, RM, CM, LW",https://cdn.sofifa.net/players/260/379/26_120.png,,,,,,,
260380,E. Olsson,Elias Oskar Olsson,65,70,22,Lechia Gdańsk,Sweden,Ekstraklasa,1000000,,70,24,38,46,65,78,2,2,CB,https://cdn.sofifa.net/players/260/380/26_120.png,,,,,,,
260383,V. Lunddal,Valgeir Lunddal Friðriksson,67,73,23,Fortuna Düsseldorf,Iceland,2. Bundesliga,1500000,,64,37,58,61,63,79,2,3,"RB, RM",https://cdn.sofifa.net/players/260/383/26_120.png,,,,,,,
260386,T. Yengi,Tete Yengi,59,66,24,Livingston FC,Australia,Premiership,450000,,69,57,48,55,37,78,3,5,ST,https://cdn.sofifa.net/players/260/386/26_120.png,,,,,,,
260388,N. Ulariaga,Silvio Nahuel Ulariaga,69,76,23,Godoy Cruz,Argentina,Liga Profesional de Fútbol,2800000,,80,69,52,70,33,72,2,4,ST,https://cdn.sofifa.net/players/260/388/26_120.png,,,,,,,
260390,R. Zouhir,Rida Zouhir Takedam,57,71,21,DC United,Canada,Major League Soccer,400000,,66,46,55,61,51,66,2,4,CM,https://cdn.sofifa.net/players/260/390/26_120.png,,,,,,,
260395,Kim Dae Woo,Dae-woo Kim김대우,60,66,24,Gangwon FC,Korea Republic,K League 1,375000,,60,48,56,59,57,70,2,3,"CM, CDM",https://cdn.sofifa.net/players/260/395/26_120.png,,,,,,,
260396,Park Sang Hyuk,Sang-hyeok Park박상혁,67,76,23,Gimcheon Sangmu FC,Korea Republic,K League 1,2300000,,68,64,45,60,21,71,2,3,"ST, LW, CAM",https://cdn.sofifa.net/players/260/396/26_120.png,,,,,,,
260397,Yang Hyun Jun,Hyun-jun Yang양현준,70,79,23,Celtic,Korea Republic,Premiership,3500000,,82,64,68,73,39,69,4,4,"RW, LW, RM",https://cdn.sofifa.net/players/260/397/26_120.png,,,,,,,
260398,N. Saliba,Nathan-Dylan Saliba,68,77,21,RSC Anderlecht,Canada,Pro League,2700000,,67,61,67,74,58,64,2,5,"CM, CAM, CDM",https://cdn.sofifa.net/players/260/398/26_120.png,,,,,,,
260401,Mamadi Camará,Mamadi Caba Camará,62,67,21,Reading FC,Guinea-Bissau,League One,600000,,72,51,59,66,44,45,3,2,"LW, RW, CM, LM",https://cdn.sofifa.net/players/260/401/26_120.png,,,,,,,
260402,A. Gilbert,Alexander George Henry Gilbert,64,73,23,Middlesbrough,Republic of Ireland,Championship,1300000,,66,61,61,64,27,57,3,3,"LM, CAM, RM, LW",https://cdn.sofifa.net/players/260/402/26_120.png,,,,,,,
260403,G. Broadbent,George Broadbent,62,65,24,Doncaster Rovers,England,League One,500000,,66,53,56,60,56,68,2,2,"CDM, CM",https://cdn.sofifa.net/players/260/403/26_120.png,,,,,,,
260404,Z. Romero,Zaid Abner Romero,72,79,25,Club Brugge KV,Argentina,Pro League,4300000,,72,30,51,63,70,86,2,3,"CB, LB",https://cdn.sofifa.net/players/260/404/26_120.png,,,,,,,
260405,M. Geschwill,Max Geschwill,68,74,23,1. FC Magdeburg,Germany,2. Bundesliga,1700000,,68,31,49,62,69,70,2,4,CB,https://cdn.sofifa.net/players/260/405/26_120.png,,,,,,,
260407,E. Wahi,Sepe Elye Wahi,75,82,22,Eintracht Frankfurt,France,Bundesliga,11500000,,84,76,67,77,31,66,4,4,ST,https://cdn.sofifa.net/players/260/407/26_120.png,,,,,,,
260414,A. Al Hassan,Abbas Sadiq Nasser Al Hassanعباس الحسن,60,75,21,NEOM SC,Saudi Arabia,Pro League,600000,,76,50,53,58,56,74,3,3,"RM, CM, CDM, RB",https://cdn.sofifa.net/players/260/414/26_120.png,,,,,,,
260421,I. Parente,Isaiah Parente,63,68,25,LA Galaxy,United States,Major League Soccer,700000,,56,53,63,67,61,52,2,3,"CM, CDM",https://cdn.sofifa.net/players/260/421/26_120.png,,,,,,,
260432,A. Ito,Atsuki Ito伊藤 敦樹,70,73,26,KAA Gent,Japan,Pro League,1900000,,59,62,65,66,69,75,2,3,"CDM, CM",https://cdn.sofifa.net/players/260/432/26_120.png,,,,,,,
260435,S. Issah,Seydou Saeed Issah,59,65,25,FC Hermannstadt,Ghana,Liga I,325000,,62,30,42,47,58,66,2,2,"CB, LB, LM",https://cdn.sofifa.net/players/260/435/26_120.png,,,,,,,
260436,S. van Ottele,Syb van Ottele,67,75,23,Fortuna Sittard,Netherlands,Eredivisie,2100000,,61,55,50,49,68,73,2,3,"CB, CDM",https://cdn.sofifa.net/players/260/436/26_120.png,,,,,,,
260439,J. Stevens,Jack Stevens,58,63,24,Oldham Athletic,England,League Two,300000,,73,57,47,58,24,51,2,2,"ST, LM",https://cdn.sofifa.net/players/260/439/26_120.png,,,,,,,
260443,S. Ibrahim,Sunusi Ibrahim,65,73,22,CF Montréal,Nigeria,Major League Soccer,1600000,,86,61,53,64,22,66,2,2,"ST, RW, RM",https://cdn.sofifa.net/players/260/443/26_120.png,,,,,,,
260456,G. Olzer,Giacomo Olzer,64,68,24,Pescara,Italy,Serie B,850000,,72,62,63,65,36,63,3,2,"CAM, RM, RW, ST",https://cdn.sofifa.net/players/260/456/26_120.png,,,,,,,
260459,M. Altunbaş,Metehan Altunbaş,58,69,22,Eyüpspor,Türkiye,Süper Lig,450000,,62,59,49,59,21,54,3,3,ST,https://cdn.sofifa.net/players/260/459/26_120.png,,,,,,,
260463,Mario Soriano,Mario Soriano Carreño,73,79,23,RC Deportivo de La Coruña,Spain,La Liga 2,4800000,,82,70,67,76,40,68,3,3,"CAM, ST, CM",https://cdn.sofifa.net/players/260/463/26_120.png,,,,,,,
260464,J. Fujita,Joel Chima Fujita藤田 譲瑠チマ,69,76,23,FC St. Pauli,Japan,Bundesliga,2800000,,67,59,66,68,63,70,2,3,"CM, CDM",https://cdn.sofifa.net/players/260/464/26_120.png,,,,,,,
260466,İ. Yüksek,İsmail Yüksek,77,79,26,Fenerbahçe SK,Türkiye,Süper Lig,11500000,,74,59,70,73,74,78,3,3,"CDM, CM",https://cdn.sofifa.net/players/260/466/26_120.png,,,,,,,
260473,T. Wright,Tyreik Samuel Wright,62,66,23,Bradford City,Republic of Ireland,League One,525000,,84,54,57,63,53,48,3,3,"LB, LM, CAM",https://cdn.sofifa.net/players/260/473/26_120.png,,,,,,,
260474,Kim Bong Soo,Bong-soo Kim김봉수,72,76,25,Daejeon Citizen,Korea Republic,K League 1,3000000,,67,58,63,65,68,79,2,2,"CDM, CM, CB",https://cdn.sofifa.net/players/260/474/26_120.png,,,,,,,
260477,N. Harriel,Nathan Lee William Harriel,67,74,24,Philadelphia Union,United States,Major League Soccer,1900000,,78,32,52,56,65,75,2,3,"RB, CB",https://cdn.sofifa.net/players/260/477/26_120.png,,,,,,,
260478,S. Thomas,Benjamin Sorba William Thomas,71,72,26,Stoke City,Wales,Championship,2200000,,87,59,67,70,48,70,3,2,"RM, LM, ST, RW",https://cdn.sofifa.net/players/260/478/26_120.png,,,,,,,
260479,J. McGlynn,Jack Ryan McGlynn,71,81,21,Houston Dynamo,United States,Major League Soccer,4200000,,70,55,72,70,58,62,2,3,"CM, RM, CDM, RW",https://cdn.sofifa.net/players/260/479/26_120.png,,,,,,,
260482,T. Ángel,Tomás Ángel Gutiérrez,69,77,22,San Diego FC,Colombia,Major League Soccer,3200000,,81,69,55,69,18,57,2,3,"ST, LW, LM",https://cdn.sofifa.net/players/260/482/26_120.png,,,,,,,
260485,Jeong Sang Bin,Sang-bin Jeong정상빈,66,73,23,St. Louis CITY SC,Korea Republic,Major League Soccer,1700000,,87,62,57,69,24,67,4,3,"ST, CAM, RW",https://cdn.sofifa.net/players/260/485/26_120.png,,,,,,,
260492,Eom Ji Sung,Ji-sung Eom엄지성,71,79,23,Swansea City,Korea Republic,Championship,4200000,,85,64,63,73,36,65,3,3,"LM, LW, RM",https://cdn.sofifa.net/players/260/492/26_120.png,,,,,,,
260497,Lee Kang Hyeon,Kang-hyun Lee이강현,65,65,26,Gwangju FC,Korea Republic,K League 1,700000,,66,47,52,60,61,79,2,3,"CDM, CM, CB",https://cdn.sofifa.net/players/260/497/26_120.png,,,,,,,
260501,Ł. Łakomy,Łukasz Łakomy,70,77,24,Oud-Heverlee Leuven,Poland,Pro League,3200000,,72,65,66,69,67,74,2,3,"CM, CDM, CAM, CB",https://cdn.sofifa.net/players/260/501/26_120.png,,,,,,,
260507,L. Serrano,Luis Alfredo Serrano Barrientos,61,62,27,Gualberto Villarroel SJ,Bolivia,División de Fútbol Profesional,375000,,65,57,57,62,56,67,2,3,"CM, CDM",https://cdn.sofifa.net/players/260/507/26_120.png,,,,,,,
260514,Ó. Baldomar,Óscar Junior Baldomar Roca,64,64,29,Nacional Potosí,Bolivia,División de Fútbol Profesional,525000,,64,30,53,53,63,50,3,3,"RB, CB, CDM, RM",https://cdn.sofifa.net/players/260/514/26_120.png,,,,,,,
260521,J. Bos,Jordan Jacob Bos,69,78,22,Feyenoord,Australia,Eredivisie,3000000,,87,58,60,68,61,79,3,3,"LB, LM",https://cdn.sofifa.net/players/260/521/26_120.png,,,,,,,
260523,P. Aaronson,Paxten Reid Aaronson,75,82,21,Colorado Rapids,United States,Major League Soccer,11500000,,83,71,70,76,69,61,4,3,"CM, CDM",https://cdn.sofifa.net/players/260/523/26_120.png,,,,,,,
260533,J. Rawlins,Joshua James Rawlins,62,74,21,Melbourne Victory,Australia,A-League Men,950000,,72,40,54,59,56,69,2,3,"RB, CB, RM",https://cdn.sofifa.net/players/260/533/26_120.png,,,,,,,
260536,T. Ostler,Trent Jordan Ostler,60,66,23,Perth Glory,Australia,A-League Men,400000,,70,56,52,60,50,61,2,3,"RM, RB, RW",https://cdn.sofifa.net/players/260/536/26_120.png,,,,,,,
260538,C. Cook,Cameron Heath Cook,62,70,23,Perth Glory,Australia,A-League Men,775000,,,,,,,,1,3,GK,https://cdn.sofifa.net/players/260/538/26_120.png,62,61,64,63,64,30,1
260545,B. Craig,Brandan Andrew Craig,57,69,21,CF Montréal,United States,Major League Soccer,375000,,65,38,49,53,56,61,2,2,"CB, CDM",https://cdn.sofifa.net/players/260/545/26_120.png,,,,,,,
260546,Urko González,Urko González de Zarate Quirós,72,80,24,RCD Espanyol,Spain,La Liga,4900000,,56,45,64,66,70,70,2,3,"CDM, CB, CM",https://cdn.sofifa.net/players/260/546/26_120.png,,,,,,,
260547,Q. Sullivan,Quinn Krippendorff Sullivan,67,81,21,Philadelphia Union,United States,Major League Soccer,2500000,,76,65,65,73,49,57,3,3,"CM, ST, LM, CAM",https://cdn.sofifa.net/players/260/547/26_120.png,,,,,,,
260555,T. Anker,Tobias Pajbjerg Anker,64,72,24,IK Sirius,Denmark,Allsvenskan,1200000,,67,37,50,56,62,75,2,3,CB,https://cdn.sofifa.net/players/260/555/26_120.png,,,,,,,
260558,R. Khadra,Reda Jousef Khadra,72,78,23,Le Havre AC,Germany,Ligue 1,3700000,,85,66,67,76,48,63,3,3,"CAM, LM, ST, CM",https://cdn.sofifa.net/players/260/558/26_120.png,,,,,,,
260561,K. Lomónaco,Kevin Joel Lomónaco,70,80,23,Independiente,Argentina,Liga Profesional de Fútbol,3300000,,66,33,39,57,71,73,2,3,CB,https://cdn.sofifa.net/players/260/561/26_120.png,,,,,,,
260562,L. Besozzi,Lucas Agustín Besozzi,68,75,22,Central Cordoba SdE,Argentina,Liga Profesional de Fútbol,2500000,,70,63,63,69,27,55,3,3,"LM, RM, LW",https://cdn.sofifa.net/players/260/562/26_120.png,,,,,,,
260564,J. Hilterman,Jeredy Harry Dries Hilterman,65,66,27,DSC Arminia Bielefeld,Suriname,2. Bundesliga,825000,,70,65,52,63,22,71,2,3,ST,https://cdn.sofifa.net/players/260/564/26_120.png,,,,,,,
260567,O. Sæter,Ole Christian Hammerfjell Sæter,67,67,29,Rosenborg BK,Norway,Eliteserien,1000000,,69,68,52,63,29,77,2,5,ST,https://cdn.sofifa.net/players/260/567/26_120.png,,,,,,,
260570,J. Steuckers,Jarne Steuckers,75,82,23,KRC Genk,Belgium,Pro League,11500000,,69,73,75,74,40,66,3,3,"RM, RW",https://cdn.sofifa.net/players/260/570/26_120.png,,,,,,,
260574,L. Assignon,Lorenz Assignon,76,80,25,VfB Stuttgart,France,Bundesliga,9500000,,76,53,64,73,73,73,3,3,"RB, RM, RW",https://cdn.sofifa.net/players/260/574/26_120.png,,,,,,,
260577,C. Sandra,Cisse Sandra,65,76,21,Club Brugge KV,Belgium,Pro League,1600000,,71,62,65,69,55,67,3,3,"ST, RM, CM",https://cdn.sofifa.net/players/260/577/26_120.png,,,,,,,
260586,D. Dierckx,Daan Dierckx,65,76,22,Standard de Liège,Belgium,Pro League,1500000,,53,31,48,50,65,71,2,2,CB,https://cdn.sofifa.net/players/260/586/26_120.png,,,,,,,
260592,B. Šeško,Benjamin Šeško,80,88,22,Manchester United,Slovenia,Premier League,47500000,,83,80,65,78,46,80,4,4,ST,https://cdn.sofifa.net/players/260/592/26_120.png,,,,,,,
260593,G. Abrego,Gonzalo Damián Abrego,72,77,25,Godoy Cruz,Argentina,Liga Profesional de Fútbol,3400000,,69,61,70,73,66,82,3,3,"CM, CDM, CAM",https://cdn.sofifa.net/players/260/593/26_120.png,,,,,,,
260599,A. Varela,Alan Gonzalo Varela,79,85,23,FC Porto,Argentina,Primeira Liga,25500000,,70,65,74,73,75,78,3,3,"CDM, CM",https://cdn.sofifa.net/players/260/599/26_120.png,,,,,,,
260601,E. Zeballos,Oscar Exequiel Zeballos,74,83,23,Boca Juniors,Argentina,Liga Profesional de Fútbol,9500000,,88,64,66,79,30,51,5,3,"RM, RW, LW",https://cdn.sofifa.net/players/260/601/26_120.png,,,,,,,
260616,A. Saldaña,Adam Jesús Jr. Esparza Saldaña,61,70,23,Los Angeles FC,United States,Major League Soccer,675000,,54,48,56,61,59,65,3,4,"CDM, CM",https://cdn.sofifa.net/players/260/616/26_120.png,,,,,,,
260617,M. Natta,Mark Natta,63,72,22,Newcastle Jets,Australia,A-League Men,1000000,,76,33,49,56,60,81,2,3,"CB, LB",https://cdn.sofifa.net/players/260/617/26_120.png,,,,,,,
260621,S. Owusu,Solomon Owusu,65,65,29,Fredrikstad FK,Ghana,Eliteserien,600000,,76,46,56,58,64,68,2,3,"CB, CM, CDM",https://cdn.sofifa.net/players/260/621/26_120.png,,,,,,,
260625,H. Al Ghamdi,Hazzaa Ahmed Al Ghamdiهزاع أحمد الغامدي,57,63,24,Damac FC,Saudi Arabia,Pro League,250000,,71,52,51,57,29,61,2,4,"RM, LM, ST, RW",https://cdn.sofifa.net/players/260/625/26_120.png,,,,,,,
260630,J. Yull,Jonny Mark Yull,60,77,20,Adelaide United,Australia,A-League Men,650000,,69,56,59,65,49,58,3,4,"CM, CDM, RM, CAM",https://cdn.sofifa.net/players/260/630/26_120.png,,,,,,,
260635,J. Neal,Jalen Christopher Neal,66,78,21,CF Montréal,United States,Major League Soccer,2000000,,70,23,54,59,67,65,2,2,CB,https://cdn.sofifa.net/players/260/635/26_120.png,,,,,,,
260638,B. Elmaz,Bartuğ Elmaz,66,75,22,Fenerbahçe SK,Türkiye,Süper Lig,1800000,,60,56,66,68,61,58,3,4,"CDM, CM",https://cdn.sofifa.net/players/260/638/26_120.png,,,,,,,
260643,M. Succar,Juan Matías Succar Cañote,64,67,26,Alianza Lima,Peru,Liga 1,775000,,66,64,55,60,21,64,2,3,ST,https://cdn.sofifa.net/players/260/643/26_120.png,,,,,,,
260645,A. Ademi,Albion Ademi,69,70,26,Tianjin Jinmen Tiger,Albania,Super League,1600000,,83,65,61,73,30,60,3,3,"LM, RM, CM, LW",https://cdn.sofifa.net/players/260/645/26_120.png,,,,,,,
260651,B. Traoré,Bénie Adama Traoré,75,83,22,FC Basel 1893,Côte d'Ivoire,Super League,12500000,,86,74,64,80,32,67,4,3,"LM, RM, LW",https://cdn.sofifa.net/players/260/651/26_120.png,,,,,,,
260653,B. Norton-Cuffy,Brooke Dion Nelson Norton-Cuffy,68,80,21,Genoa,England,Serie A,3000000,,80,45,63,70,61,65,3,3,"RM, RB, RW",https://cdn.sofifa.net/players/260/653/26_120.png,,,,,,,
260657,P. Rothrock,Paul Rothrock,65,66,26,Seattle Sounders FC,United States,Major League Soccer,850000,,82,57,56,67,37,60,4,3,"LM, RM, LW",https://cdn.sofifa.net/players/260/657/26_120.png,,,,,,,
260669,C. Hayes,Cian Hayes,63,69,22,Peterborough United,Republic of Ireland,League One,775000,,80,53,56,66,28,47,3,2,"RM, LM, RW",https://cdn.sofifa.net/players/260/669/26_120.png,,,,,,,
260683,B. Allgeier,Bastian Allgeier,66,74,23,Hannover 96,Germany,2. Bundesliga,1900000,,76,39,61,64,58,76,2,3,"RM, RB, CB",https://cdn.sofifa.net/players/260/683/26_120.png,,,,,,,
260692,Iker Recio,Iker Recio Ortega,63,72,24,Cádiz CF,Spain,La Liga 2,1000000,,66,40,53,51,62,69,2,3,"CB, LB",https://cdn.sofifa.net/players/260/692/26_120.png,,,,,,,
260697,I. Hien,Isak Malcolm Kwaku Hien,78,81,26,Atalanta,Sweden,Serie A,16500000,,69,37,49,58,79,82,2,3,CB,https://cdn.sofifa.net/players/260/697/26_120.png,,,,,,,
260703,H. Al Ali,Hassan Hashim Mohammed Al Ali,58,67,23,NEOM SC,Saudi Arabia,Pro League,450000,,76,56,45,58,16,55,2,3,"ST, RM, RW",https://cdn.sofifa.net/players/260/703/26_120.png,,,,,,,
260723,R. Street,Robert Nicholas Street,63,66,23,Lincoln City,England,League One,675000,,67,61,53,57,31,74,2,3,"ST, RM, RW",https://cdn.sofifa.net/players/260/723/26_120.png,,,,,,,
260724,M. Ferkranus,Marcus Ashton Ferkranus,57,68,22,Brisbane Roar,Australia,A-League Men,350000,,57,29,40,43,56,66,2,2,CB,https://cdn.sofifa.net/players/260/724/26_120.png,,,,,,,
260727,D. Olsson,Kim Dennis Olsson,61,64,26,Östers IF,Sweden,Allsvenskan,400000,,69,53,54,60,56,60,2,3,"LB, LM",https://cdn.sofifa.net/players/260/727/26_120.png,,,,,,,
260728,A. Pressley,Aaron Alex Pressley,62,66,23,Walsall,Scotland,League Two,575000,,68,58,45,56,32,78,2,3,ST,https://cdn.sofifa.net/players/260/728/26_120.png,,,,,,,
260732,I. Fray,Ian Charles Michael Fray,64,73,22,Inter Miami,United States,Major League Soccer,1300000,,74,41,54,61,64,63,2,2,"RB, CB, RM",https://cdn.sofifa.net/players/260/732/26_120.png,,,,,,,
260734,C. Wallem,Conrad Wallem,70,73,25,St. Louis CITY SC,Norway,Major League Soccer,2100000,,78,61,67,72,53,68,3,3,"LM, CM, LB",https://cdn.sofifa.net/players/260/734/26_120.png,,,,,,,
260738,A. Cruz,Alejo Cruz Techera,70,73,24,Peñarol,Uruguay,Primera División,2200000,,76,62,66,72,36,51,3,3,"LW, RW, LM",https://cdn.sofifa.net/players/260/738/26_120.png,,,,,,,
260739,M. Alonso,Máximo David Alonso Fontes,66,75,22,San Antonio Bulo Bulo,Uruguay,División de Fútbol Profesional,1900000,,82,60,61,67,43,54,3,2,"LM, RM, LW",https://cdn.sofifa.net/players/260/739/26_120.png,,,,,,,
260770,S. Arce,Santiago Arce Añazgo,63,70,25,San Antonio Bulo Bulo,Bolivia,División de Fútbol Profesional,875000,,64,44,58,59,60,64,3,3,"CDM, CM",https://cdn.sofifa.net/players/260/770/26_120.png,,,,,,,
260772,W. Carmona,Wikelman José Carmona Torres,64,73,22,New York Red Bulls,Venezuela,Major League Soccer,1300000,,80,59,57,69,39,58,4,5,"LM, RM, CAM, LW",https://cdn.sofifa.net/players/260/772/26_120.png,,,,,,,
260776,A. Pinot,Adrien Pinot,60,65,24,US Boulogne Cote d'Opale,France,Ligue 2,325000,,55,27,46,43,59,67,2,3,CB,https://cdn.sofifa.net/players/260/776/26_120.png,,,,,,,
