season,league_slug,div,match_date,home_team,away_team,fthg,ftag,ftr,referee,b365h,b365d,b365a,avg_h,avg_d,avg_a,fetched_at,home_shots,away_shots,home_sot,away_sot,home_fouls,away_fouls,home_corners,away_corners,home_yellows,away_yellows,home_reds,away_reds
2021/2022,bel.1,B1,06/02/2022,Genk,Waregem,2,0,H,,,,,1.35,5.24,7.83,2026-07-20T22:00:00,13,10,5,1,,,,,2,2,,
2021/2022,bel.1,B1,09/02/2022,Waregem,Oostende,0,0,D,,,,,2.17,3.67,3.01,2026-07-20T22:00:00,12,18,6,3,,,,,0,1,,
2021/2022,bel.1,B1,09/02/2022,Oud-Heverlee Leuven,Genk,2,1,H,,,,,3.65,3.84,1.88,2026-07-20T22:00:00,22,12,6,7,,,,,2,3,,
2021/2022,bel.1,B1,11/02/2022,Seraing,Antwerp,0,1,A,,,,,3.57,3.55,1.99,2026-07-20T22:00:00,8,19,3,5,,,,,1,2,,
2021/2022,bel.1,B1,12/02/2022,Eupen,Gent,0,1,A,,,,,4.58,3.86,1.71,2026-07-20T22:00:00,9,11,3,7,,,,,2,2,,
2021/2022,bel.1,B1,12/02/2022,Mechelen,Oostende,3,0,H,,,,,1.81,3.86,3.99,2026-07-20T22:00:00,11,4,4,1,,,,,0,1,,
2021/2022,bel.1,B1,12/02/2022,Oud-Heverlee Leuven,Cercle Brugge,3,2,H,,,,,2.9,3.43,2.34,2026-07-20T22:00:00,11,16,5,5,,,,,2,4,,
2021/2022,bel.1,B1,12/02/2022,Waregem,Anderlecht,1,2,A,,,,,6.06,4.55,1.48,2026-07-20T22:00:00,13,11,4,5,,,,,2,1,,
2021/2022,bel.1,B1,13/02/2022,Genk,Standard,2,0,H,,,,,1.68,4.03,4.52,2026-07-20T22:00:00,15,11,6,4,,,,,4,3,,
2021/2022,bel.1,B1,13/02/2022,St. Gilloise,St Truiden,0,1,A,,,,,1.39,4.66,7.94,2026-07-20T22:00:00,11,13,1,5,,,,,5,2,,
2021/2022,bel.1,B1,13/02/2022,Club Brugge,Charleroi,2,0,H,,,,,1.67,4.2,4.48,2026-07-20T22:00:00,10,15,5,3,,,,,1,1,,
2021/2022,bel.1,B1,13/02/2022,Beerschot VA,Kortrijk,2,1,H,,,,,3.08,3.45,2.23,2026-07-20T22:00:00,10,14,3,4,,,,,2,3,,
2021/2022,bel.1,B1,16/02/2022,Genk,Mechelen,4,1,H,,,,,1.61,4.13,5.05,2026-07-20T22:00:00,25,6,9,2,,,,,0,0,,
2021/2022,bel.1,B1,19/02/2022,Cercle Brugge,Beerschot VA,2,0,H,,,,,1.42,4.58,7.12,2026-07-20T22:00:00,26,7,10,2,,,,,1,2,,
2021/2022,bel.1,B1,19/02/2022,Kortrijk,Waregem,5,0,H,,,,,1.97,3.64,3.58,2026-07-20T22:00:00,17,16,10,3,,,,,1,4,,
2021/2022,bel.1,B1,19/02/2022,Oostende,Standard,1,0,H,,,,,2.81,3.36,2.44,2026-07-20T22:00:00,15,4,5,0,,,,,1,5,,
2021/2022,bel.1,B1,19/02/2022,Charleroi,St. Gilloise,0,3,A,,,,,3.58,3.7,1.95,2026-07-20T22:00:00,13,17,5,7,,,,,3,4,,
2021/2022,bel.1,B1,20/02/2022,Antwerp,Mechelen,1,2,A,,,,,1.84,3.78,3.9,2026-07-20T22:00:00,24,12,5,8,,,,,0,2,,
2021/2022,bel.1,B1,20/02/2022,Eupen,Club Brugge,1,3,A,,,,,6.47,4.44,1.46,2026-07-20T22:00:00,11,15,5,6,,,,,1,0,,
2021/2022,bel.1,B1,20/02/2022,Anderlecht,Genk,2,0,H,,,,,1.85,3.76,3.88,2026-07-20T22:00:00,14,10,5,1,,,,,4,2,,
2021/2022,bel.1,B1,20/02/2022,St Truiden,Oud-Heverlee Leuven,2,0,H,,,,,2.3,3.41,2.99,2026-07-20T22:00:00,10,8,4,3,,,,,3,3,,
2021/2022,bel.1,B1,23/02/2022,Gent,Seraing,4,0,H,,,,,1.29,5.65,9.76,2026-07-20T22:00:00,13,7,5,1,,,,,1,2,,
2021/2022,bel.1,B1,25/02/2022,Beerschot VA,Charleroi,2,3,A,,,,,3.78,3.64,1.92,2026-07-20T22:00:00,11,17,6,7,,,,,1,2,,
2021/2022,bel.1,B1,26/02/2022,St. Gilloise,Eupen,0,0,D,,,,,1.34,5.15,8.49,2026-07-20T22:00:00,13,2,2,0,,,,,0,4,,
2021/2022,bel.1,B1,26/02/2022,Mechelen,Cercle Brugge,2,2,D,,,,,2.33,3.53,2.85,2026-07-20T22:00:00,21,14,5,5,,,,,3,4,,
2021/2022,bel.1,B1,26/02/2022,Oostende,St Truiden,0,0,D,,,,,2.51,3.43,2.67,2026-07-20T22:00:00,11,7,2,1,,,,,1,2,,
2021/2022,bel.1,B1,26/02/2022,Oud-Heverlee Leuven,Anderlecht,0,0,D,,,,,4.4,4.02,1.71,2026-07-20T22:00:00,14,18,4,5,,,,,1,4,,
2021/2022,bel.1,B1,27/02/2022,Club Brugge,Antwerp,4,1,H,,,,,1.72,3.86,4.51,2026-07-20T22:00:00,17,8,9,3,,,,,3,2,,
2021/2022,bel.1,B1,27/02/2022,Genk,Kortrijk,2,0,H,,,,,1.56,4.2,5.41,2026-07-20T22:00:00,29,12,9,4,,,,,0,3,,
2021/2022,bel.1,B1,27/02/2022,Standard,Gent,0,1,A,,,,,4.56,3.72,1.74,2026-07-20T22:00:00,12,10,4,4,,,,,5,2,,
2021/2022,bel.1,B1,27/02/2022,Waregem,Seraing,1,0,H,,,,,2.22,3.48,3.06,2026-07-20T22:00:00,11,13,6,2,,,,,1,1,,
2021/2022,bel.1,B1,02/03/2022,Standard,Beerschot VA,1,0,H,,,,,1.67,4.07,4.64,2026-07-20T22:00:00,8,12,3,5,,,,,2,5,,
2021/2022,bel.1,B1,04/03/2022,St Truiden,Mechelen,1,1,D,,,,,2.23,3.49,3.06,2026-07-20T22:00:00,13,11,5,5,,,,,1,3,,
2021/2022,bel.1,B1,05/03/2022,Cercle Brugge,Genk,2,2,D,,,,,2.88,3.4,2.37,2026-07-20T22:00:00,17,17,6,6,,,,,0,0,,
2021/2022,bel.1,B1,05/03/2022,Kortrijk,St. Gilloise,2,3,A,,,,,4.95,3.91,1.65,2026-07-20T22:00:00,10,17,3,7,,,,,2,3,,
2021/2022,bel.1,B1,05/03/2022,Seraing,Club Brugge,0,5,A,,,,,6.66,4.66,1.43,2026-07-20T22:00:00,6,15,2,7,,,,,1,1,,
2021/2022,bel.1,B1,06/03/2022,Antwerp,Beerschot VA,2,1,H,,,,,1.62,4.0,5.21,2026-07-20T22:00:00,13,6,5,1,,,,,2,7,,
2021/2022,bel.1,B1,06/03/2022,Anderlecht,Oostende,3,0,H,,,,,1.27,5.66,10.66,2026-07-20T22:00:00,13,10,7,1,,,,,1,2,,
2021/2022,bel.1,B1,06/03/2022,Charleroi,Standard,0,0,D,,,,,2.04,3.51,3.47,2026-07-20T22:00:00,8,10,3,2,,,,,2,3,,
2021/2022,bel.1,B1,06/03/2022,Eupen,Oud-Heverlee Leuven,3,1,H,,,,,2.68,3.56,2.44,2026-07-20T22:00:00,12,12,5,4,,,,,1,3,,
2021/2022,bel.1,B1,06/03/2022,Gent,Waregem,2,1,H,,,,,1.25,5.97,10.69,2026-07-20T22:00:00,25,11,8,5,,,,,0,3,,
2021/2022,bel.1,B1,11/03/2022,Oud-Heverlee Leuven,St. Gilloise,1,4,A,,,,,4.46,4.01,1.71,2026-07-20T22:00:00,9,21,2,8,,,,,2,0,,
2021/2022,bel.1,B1,12/03/2022,Mechelen,Charleroi,2,2,D,,,,,2.35,3.52,2.83,2026-07-20T22:00:00,10,14,3,5,,,,,2,4,,
2021/2022,bel.1,B1,12/03/2022,Cercle Brugge,Kortrijk,2,0,H,,,,,1.67,3.87,4.92,2026-07-20T22:00:00,22,6,4,0,,,,,1,1,,
2021/2022,bel.1,B1,12/03/2022,Waregem,Eupen,3,0,H,,,,,2.38,3.53,2.79,2026-07-20T22:00:00,9,16,5,6,,,,,2,1,,
2021/2022,bel.1,B1,12/03/2022,Oostende,Club Brugge,1,3,A,,,,,7.03,4.92,1.4,2026-07-20T22:00:00,17,9,4,4,,,,,1,2,,
2021/2022,bel.1,B1,13/03/2022,Anderlecht,Antwerp,2,1,H,,,,,1.64,4.16,4.76,2026-07-20T22:00:00,15,12,10,5,,,,,3,4,,
2021/2022,bel.1,B1,13/03/2022,Genk,St Truiden,0,1,A,,,,,1.46,4.52,6.45,2026-07-20T22:00:00,14,8,4,4,,,,,1,5,,
2021/2022,bel.1,B1,13/03/2022,Beerschot VA,Gent,0,2,A,,,,,6.06,4.45,1.49,2026-07-20T22:00:00,10,14,2,6,,,,,4,2,,
2021/2022,bel.1,B1,13/03/2022,Standard,Seraing,0,1,A,,,,,1.78,3.73,4.28,2026-07-20T22:00:00,9,12,3,5,,,,,3,1,,
2021/2022,bel.1,B1,18/03/2022,St. Gilloise,Oostende,1,1,D,,,,,1.29,5.33,10.1,2026-07-20T22:00:00,18,7,7,4,,,,,1,5,,
2021/2022,bel.1,B1,19/03/2022,Eupen,Mechelen,1,1,D,,,,,2.83,3.59,2.32,2026-07-20T22:00:00,12,22,5,6,,,,,3,0,,
2021/2022,bel.1,B1,19/03/2022,Charleroi,Cercle Brugge,5,0,H,,,,,2.48,3.43,2.72,2026-07-20T22:00:00,12,9,11,4,,,,,2,0,,
2021/2022,bel.1,B1,19/03/2022,Seraing,Oud-Heverlee Leuven,1,1,D,,,,,2.79,3.5,2.39,2026-07-20T22:00:00,12,12,3,5,,,,,2,1,,
2021/2022,bel.1,B1,19/03/2022,Antwerp,Waregem,1,0,H,,,,,1.44,4.67,6.41,2026-07-20T22:00:00,19,5,7,2,,,,,1,2,,
2021/2022,bel.1,B1,20/03/2022,Club Brugge,Genk,3,1,H,,,,,1.72,4.06,4.21,2026-07-20T22:00:00,14,10,5,2,,,,,1,4,,
2021/2022,bel.1,B1,20/03/2022,Kortrijk,Standard,0,1,A,,,,,2.43,3.43,2.79,2026-07-20T22:00:00,12,10,1,3,,,,,0,3,,
2021/2022,bel.1,B1,20/03/2022,Gent,Anderlecht,1,0,H,,,,,2.31,3.29,3.06,2026-07-20T22:00:00,5,19,2,7,,,,,0,2,,
2021/2022,bel.1,B1,20/03/2022,St Truiden,Beerschot VA,3,2,H,,,,,1.55,4.11,5.69,2026-07-20T22:00:00,18,10,4,5,,,,,1,2,,
2021/2022,bel.1,B1,01/04/2022,Beerschot VA,Club Brugge,1,3,A,,,,,10.86,6.25,1.24,2026-07-20T22:00:00,4,22,1,10,,,,,1,0,,
2021/2022,bel.1,B1,02/04/2022,Waregem,St Truiden,0,2,A,,,,,2.76,3.4,2.46,2026-07-20T22:00:00,9,15,0,7,,,,,4,2,,
2021/2022,bel.1,B1,02/04/2022,Mechelen,Kortrijk,3,2,H,,,,,1.68,4.05,4.51,2026-07-20T22:00:00,15,15,7,5,,,,,0,2,,
2021/2022,bel.1,B1,02/04/2022,Oostende,Seraing,2,2,D,,,,,2.23,3.49,3.06,2026-07-20T22:00:00,13,7,2,4,,,,,2,1,,
2021/2022,bel.1,B1,02/04/2022,Oud-Heverlee Leuven,Antwerp,0,1,A,,,,,3.34,3.69,2.03,2026-07-20T22:00:00,16,9,5,3,,,,,1,3,,
2021/2022,bel.1,B1,03/04/2022,Standard,St. Gilloise,1,3,A,,,,,4.93,3.77,1.68,2026-07-20T22:00:00,5,13,1,5,,,,,4,2,,
2021/2022,bel.1,B1,03/04/2022,Cercle Brugge,Gent,2,2,D,,,,,3.31,3.45,2.12,2026-07-20T22:00:00,15,10,3,6,,,,,4,1,,
2021/2022,bel.1,B1,03/04/2022,Anderlecht,Charleroi,4,0,H,,,,,1.47,4.56,6.23,2026-07-20T22:00:00,20,1,11,0,,,,,1,2,,
2021/2022,bel.1,B1,03/04/2022,Genk,Eupen,5,0,H,,,,,1.4,4.84,7.02,2026-07-20T22:00:00,14,5,9,2,,,,,2,1,,
2021/2022,bel.1,B1,09/04/2022,Eupen,Oostende,0,2,A,,,,,2.49,3.46,2.67,2026-07-20T22:00:00,9,16,1,8,,,,,4,3,,
2021/2022,bel.1,B1,09/04/2022,Antwerp,Cercle Brugge,1,1,D,,,,,2.01,3.6,3.48,2026-07-20T22:00:00,24,5,7,1,,,,,0,1,,
2021/2022,bel.1,B1,10/04/2022,Charleroi,Waregem,3,0,H,,,,,1.49,4.39,6.07,2026-07-20T22:00:00,15,9,7,3,,,,,0,2,,
2021/2022,bel.1,B1,10/04/2022,Club Brugge,Mechelen,2,0,H,,,,,1.34,5.25,7.94,2026-07-20T22:00:00,22,8,8,0,,,,,2,1,,
2021/2022,bel.1,B1,10/04/2022,Gent,Oud-Heverlee Leuven,5,0,H,,,,,1.22,6.32,11.69,2026-07-20T22:00:00,26,7,12,3,,,,,0,4,,
2021/2022,bel.1,B1,10/04/2022,Kortrijk,Anderlecht,2,3,A,,,,,7.4,4.76,1.39,2026-07-20T22:00:00,15,15,5,9,,,,,1,1,,
2021/2022,bel.1,B1,10/04/2022,Seraing,Genk,0,2,A,,,,,6.25,4.54,1.46,2026-07-20T22:00:00,4,13,2,6,,,,,0,2,,
2021/2022,bel.1,B1,10/04/2022,St. Gilloise,Beerschot VA,5,0,H,,,,,1.16,7.38,15.96,2026-07-20T22:00:00,,,,,,,,,,,,
2021/2022,bel.1,B1,10/04/2022,St Truiden,Standard,3,0,H,,,,,1.89,3.61,3.89,2026-07-20T22:00:00,15,11,5,2,,,,,2,3,,
2021/2022,bel.1,B1,22/07/2022,Standard,Gent,2,2,D,,,,,4.07,3.53,1.88,2026-07-20T22:00:00,7,25,3,9,,,,,5,2,,
2021/2022,bel.1,B1,23/07/2022,Charleroi,Eupen,3,1,H,,,,,1.67,4.05,4.59,2026-07-20T22:00:00,12,8,5,7,,,,,2,1,,
2021/2022,bel.1,B1,23/07/2022,Kortrijk,Oud-Heverlee Leuven,0,2,A,,,,,2.39,3.51,2.79,2026-07-20T22:00:00,15,19,2,6,,,,,3,0,,
2021/2022,bel.1,B1,23/07/2022,Waregem,Seraing,2,0,H,,,,,2.2,3.58,3.03,2026-07-20T22:00:00,18,2,8,0,,,,,1,1,,
2021/2022,bel.1,B1,23/07/2022,St Truiden,St. Gilloise,1,1,D,,,,,3.98,3.48,1.91,2026-07-20T22:00:00,11,14,3,3,,,,,1,4,,
2021/2022,bel.1,B1,24/07/2022,Club Brugge,Genk,3,2,H,,,,,1.74,4.1,4.08,2026-07-20T22:00:00,15,16,5,10,,,,,1,2,,
2021/2022,bel.1,B1,24/07/2022,Mechelen,Antwerp,0,2,A,,,,,2.61,3.56,2.5,2026-07-20T22:00:00,13,9,2,3,,,,,1,1,,
2021/2022,bel.1,B1,24/07/2022,Anderlecht,Oostende,2,0,H,,,,,1.27,5.73,9.61,2026-07-20T22:00:00,13,8,3,1,,,,,0,4,,
2021/2022,bel.1,B1,24/07/2022,Westerlo,Cercle Brugge,2,0,H,,,,,2.56,3.32,2.68,2026-07-20T22:00:00,18,4,8,0,,,,,1,5,,
2021/2022,bel.1,B1,29/07/2022,St. Gilloise,Charleroi,1,0,H,,,,,1.68,3.87,4.88,2026-07-20T22:00:00,16,5,6,4,,,,,2,1,,
2021/2022,bel.1,B1,30/07/2022,Cercle Brugge,Anderlecht,1,0,H,,,,,3.62,3.53,1.99,2026-07-20T22:00:00,13,5,5,0,,,,,0,5,,
2021/2022,bel.1,B1,30/07/2022,Oostende,Mechelen,2,1,H,,,,,2.71,3.5,2.44,2026-07-20T22:00:00,9,19,7,7,,,,,0,2,,
2021/2022,bel.1,B1,30/07/2022,Oud-Heverlee Leuven,Westerlo,2,0,H,,,,,2.48,3.44,2.72,2026-07-20T22:00:00,11,14,5,0,,,,,2,3,,
2021/2022,bel.1,B1,30/07/2022,Gent,St Truiden,1,1,D,,,,,1.54,4.08,6.04,2026-07-20T22:00:00,13,11,4,7,,,,,2,2,,
2021/2022,bel.1,B1,31/07/2022,Genk,Standard,3,1,H,,,,,1.51,4.31,5.82,2026-07-20T22:00:00,16,10,5,2,,,,,3,4,,
2021/2022,bel.1,B1,31/07/2022,Eupen,Club Brugge,2,1,H,,,,,6.0,4.75,1.46,2026-07-20T22:00:00,13,13,6,5,,,,,4,2,,
2021/2022,bel.1,B1,31/07/2022,Seraing,Kortrijk,0,1,A,,,,,2.86,3.34,2.4,2026-07-20T22:00:00,18,7,4,3,,,,,2,2,,
2021/2022,bel.1,B1,31/07/2022,Antwerp,Waregem,1,0,H,,,,,1.38,4.91,7.28,2026-07-20T22:00:00,17,12,7,4,,,,,2,3,,
2022/2023,bel.1,B1,05/08/2022,Club Brugge,Waregem,1,1,D,,,,,1.26,6.39,9.28,2026-07-20T22:00:00,23,7,7,4,,,,,2,3,,
2022/2023,bel.1,B1,06/08/2022,Genk,Eupen,4,2,H,,,,,1.35,5.3,7.43,2026-07-20T22:00:00,24,9,14,5,,,,,0,3,,
2022/2023,bel.1,B1,06/08/2022,Charleroi,Oostende,1,3,A,,,,,1.61,4.1,5.04,2026-07-20T22:00:00,15,9,3,6,,,,,2,1,,
2022/2023,bel.1,B1,06/08/2022,Kortrijk,St Truiden,0,0,D,,,,,3.07,3.26,2.33,2026-07-20T22:00:00,10,18,4,2,,,,,0,1,,
2022/2023,bel.1,B1,06/08/2022,Mechelen,St. Gilloise,3,0,H,,,,,3.14,3.58,2.14,2026-07-20T22:00:00,6,6,4,2,,,,,2,5,,
2022/2023,bel.1,B1,07/08/2022,Standard,Cercle Brugge,2,0,H,,,,,2.7,3.38,2.51,2026-07-20T22:00:00,10,6,7,3,,,,,1,2,,
2022/2023,bel.1,B1,07/08/2022,Gent,Westerlo,2,1,H,,,,,1.66,3.9,4.9,2026-07-20T22:00:00,15,9,5,3,,,,,2,0,,
2022/2023,bel.1,B1,07/08/2022,Anderlecht,Seraing,3,1,H,,,,,1.26,5.84,10.28,2026-07-20T22:00:00,12,5,6,2,,,,,1,1,,
2022/2023,bel.1,B1,07/08/2022,Antwerp,Oud-Heverlee Leuven,4,2,H,,,,,1.6,4.17,5.05,2026-07-20T22:00:00,17,8,4,4,,,,,2,1,,
2022/2023,bel.1,B1,12/08/2022,Oostende,Gent,1,3,A,,,,,4.74,4.0,1.66,2026-07-20T22:00:00,8,13,2,7,,,,,3,1,,
2022/2023,bel.1,B1,13/08/2022,Westerlo,Standard,4,2,H,,,,,2.07,3.37,3.53,2026-07-20T22:00:00,14,12,5,6,,,,,2,6,,
2022/2023,bel.1,B1,13/08/2022,Cercle Brugge,Mechelen,0,0,D,,,,,2.1,3.55,3.29,2026-07-20T22:00:00,12,10,2,4,,,,,1,3,,
2022/2023,bel.1,B1,13/08/2022,Seraing,Charleroi,0,1,A,,,,,4.07,3.72,1.83,2026-07-20T22:00:00,11,13,3,5,,,,,2,2,,
2022/2023,bel.1,B1,13/08/2022,St. Gilloise,Kortrijk,2,1,H,,,,,1.44,4.53,6.84,2026-07-20T22:00:00,17,6,9,2,,,,,0,3,,
2022/2023,bel.1,B1,14/08/2022,St Truiden,Anderlecht,0,3,A,,,,,3.53,3.46,2.04,2026-07-20T22:00:00,12,10,6,7,,,,,4,3,,
2022/2023,bel.1,B1,14/08/2022,Eupen,Antwerp,0,1,A,,,,,3.65,3.75,1.91,2026-07-20T22:00:00,16,9,5,3,,,,,4,0,,
2022/2023,bel.1,B1,14/08/2022,Oud-Heverlee Leuven,Club Brugge,0,3,A,,,,,4.55,4.12,1.67,2026-07-20T22:00:00,13,12,2,6,,,,,3,2,,
2022/2023,bel.1,B1,14/08/2022,Waregem,Genk,1,4,A,,,,,4.11,4.09,1.74,2026-07-20T22:00:00,15,15,6,6,,,,,4,2,,
2022/2023,bel.1,B1,19/08/2022,Eupen,Seraing,1,3,A,,,,,1.71,3.84,4.58,2026-07-20T22:00:00,12,16,5,7,,,,,5,3,,
2022/2023,bel.1,B1,20/08/2022,Oostende,St Truiden,0,1,A,,,,,3.12,3.33,2.27,2026-07-20T22:00:00,12,9,6,3,,,,,2,4,,
2022/2023,bel.1,B1,20/08/2022,Genk,Cercle Brugge,2,1,H,,,,,1.59,4.17,5.14,2026-07-20T22:00:00,15,9,5,2,,,,,1,1,,
2022/2023,bel.1,B1,21/08/2022,Club Brugge,Kortrijk,2,1,H,,,,,1.31,5.5,9.0,2026-07-20T22:00:00,29,9,12,2,,,,,3,3,,
2022/2023,bel.1,B1,21/08/2022,Waregem,Charleroi,1,3,A,,,,,3.12,3.7,2.13,2026-07-20T22:00:00,9,15,4,6,,,,,2,0,,
2022/2023,bel.1,B1,21/08/2022,Standard,Oud-Heverlee Leuven,1,3,A,,,,,2.02,3.68,3.39,2026-07-20T22:00:00,25,7,8,5,,,,,3,4,,
2022/2023,bel.1,B1,21/08/2022,Mechelen,Westerlo,5,4,H,,,,,2.51,3.46,2.66,2026-07-20T22:00:00,14,14,7,8,,,,,1,2,,
2022/2023,bel.1,B1,26/08/2022,Charleroi,Club Brugge,1,3,A,,,,,3.59,3.74,1.95,2026-07-20T22:00:00,21,16,6,6,,,,,1,0,,
2022/2023,bel.1,B1,27/08/2022,Seraing,Genk,0,4,A,,,,,5.73,4.5,1.5,2026-07-20T22:00:00,10,11,3,4,,,,,2,3,,
2022/2023,bel.1,B1,27/08/2022,Cercle Brugge,Waregem,1,1,D,,,,,1.78,3.87,4.16,2026-07-20T22:00:00,23,8,6,4,,,,,1,2,,
2022/2023,bel.1,B1,27/08/2022,Oud-Heverlee Leuven,Oostende,2,1,H,,,,,2.01,3.68,3.4,2026-07-20T22:00:00,11,15,6,5,,,,,1,3,,
2022/2023,bel.1,B1,27/08/2022,St Truiden,Mechelen,3,1,H,,,,,2.15,3.44,3.27,2026-07-20T22:00:00,10,2,4,2,,,,,1,3,,
2022/2023,bel.1,B1,28/08/2022,Gent,Antwerp,1,2,A,,,,,1.95,3.59,3.7,2026-07-20T22:00:00,15,6,4,4,,,,,2,3,,
2022/2023,bel.1,B1,28/08/2022,Kortrijk,Standard,0,1,A,,,,,2.62,3.45,2.55,2026-07-20T22:00:00,6,16,2,5,,,,,4,3,,
2022/2023,bel.1,B1,28/08/2022,St. Gilloise,Anderlecht,2,1,H,,,,,2.19,3.5,3.13,2026-07-20T22:00:00,11,9,6,5,,,,,3,1,,
2022/2023,bel.1,B1,28/08/2022,Westerlo,Eupen,0,1,A,,,,,1.84,3.59,4.16,2026-07-20T22:00:00,7,15,5,2,,,,,2,1,,
2022/2023,bel.1,B1,31/08/2022,Antwerp,St. Gilloise,4,2,H,,,,,2.72,3.37,2.52,2026-07-20T22:00:00,10,8,4,3,,,,,2,0,,
2022/2023,bel.1,B1,01/09/2022,Anderlecht,Gent,0,1,A,,,,,2.12,3.54,3.23,2026-07-20T22:00:00,10,10,1,5,,,,,2,2,,
2022/2023,bel.1,B1,02/09/2022,Club Brugge,Cercle Brugge,4,0,H,,,,,1.59,4.18,5.15,2026-07-20T22:00:00,8,13,4,2,,,,,1,2,,
2022/2023,bel.1,B1,03/09/2022,Genk,St Truiden,0,0,D,,,,,1.65,4.03,4.82,2026-07-20T22:00:00,17,8,4,3,,,,,1,3,,
2022/2023,bel.1,B1,03/09/2022,Eupen,Kortrijk,0,1,A,,,,,2.23,3.43,3.09,2026-07-20T22:00:00,21,14,5,3,,,,,5,3,,
2022/2023,bel.1,B1,03/09/2022,Mechelen,Seraing,2,3,A,,,,,1.56,4.27,5.41,2026-07-20T22:00:00,8,6,5,2,,,,,2,2,,
2022/2023,bel.1,B1,03/09/2022,Standard,Oostende,1,0,H,,,,,2.0,3.64,3.5,2026-07-20T22:00:00,15,14,5,5,,,,,2,2,,
2022/2023,bel.1,B1,04/09/2022,Anderlecht,Oud-Heverlee Leuven,2,2,D,,,,,1.37,5.12,7.46,2026-07-20T22:00:00,21,12,6,4,,,,,3,1,,
2022/2023,bel.1,B1,04/09/2022,Antwerp,Westerlo,3,0,H,,,,,1.91,3.68,3.76,2026-07-20T22:00:00,12,11,3,3,,,,,0,2,,
2022/2023,bel.1,B1,04/09/2022,Charleroi,Gent,2,1,H,,,,,3.25,3.54,2.11,2026-07-20T22:00:00,14,9,7,1,,,,,2,0,,
2022/2023,bel.1,B1,04/09/2022,Waregem,St. Gilloise,1,3,A,,,,,4.66,3.92,1.69,2026-07-20T22:00:00,9,12,1,4,,,,,3,3,,
2022/2023,bel.1,B1,09/09/2022,St Truiden,Standard,1,2,A,,,,,2.17,3.41,3.26,2026-07-20T22:00:00,22,11,5,2,,,,,0,3,,
2022/2023,bel.1,B1,10/09/2022,Kortrijk,Mechelen,1,4,A,,,,,2.59,3.58,2.53,2026-07-20T22:00:00,12,10,3,5,,,,,3,5,,
2022/2023,bel.1,B1,10/09/2022,Oostende,Eupen,1,0,H,,,,,2.1,3.68,3.18,2026-07-20T22:00:00,10,13,5,3,,,,,5,3,,
2022/2023,bel.1,B1,10/09/2022,Seraing,Club Brugge,0,2,A,,,,,6.87,4.66,1.43,2026-07-20T22:00:00,4,11,1,4,,,,,4,2,,
2022/2023,bel.1,B1,10/09/2022,Oud-Heverlee Leuven,Charleroi,3,2,H,,,,,2.76,3.72,2.32,2026-07-20T22:00:00,10,7,4,5,,,,,1,4,,
2022/2023,bel.1,B1,11/09/2022,Westerlo,Anderlecht,2,1,H,,,,,2.84,3.47,2.36,2026-07-20T22:00:00,13,12,6,3,,,,,2,3,,
2022/2023,bel.1,B1,11/09/2022,Cercle Brugge,Antwerp,0,2,A,,,,,2.88,3.48,2.33,2026-07-20T22:00:00,13,11,6,4,,,,,1,3,,
2022/2023,bel.1,B1,11/09/2022,St. Gilloise,Genk,1,2,A,,,,,2.09,3.57,3.28,2026-07-20T22:00:00,10,14,3,4,,,,,4,3,,
2022/2023,bel.1,B1,11/09/2022,Gent,Waregem,2,0,H,,,,,1.35,5.14,7.79,2026-07-20T22:00:00,23,5,6,1,,,,,0,2,,
2022/2023,bel.1,B1,16/09/2022,Antwerp,Seraing,2,1,H,,,,,1.33,5.23,8.53,2026-07-20T22:00:00,12,10,4,2,,,,,3,2,,
2022/2023,bel.1,B1,17/09/2022,Mechelen,Oud-Heverlee Leuven,0,0,D,,,,,1.91,3.94,3.53,2026-07-20T22:00:00,12,10,2,1,,,,,2,2,,
2022/2023,bel.1,B1,17/09/2022,Cercle Brugge,Oostende,2,2,D,,,,,1.79,3.73,4.23,2026-07-20T22:00:00,18,16,6,7,,,,,1,3,,
2022/2023,bel.1,B1,17/09/2022,Waregem,St Truiden,0,3,A,,,,,2.82,3.37,2.43,2026-07-20T22:00:00,4,18,2,8,,,,,1,3,,
2022/2023,bel.1,B1,17/09/2022,Charleroi,Westerlo,2,3,A,,,,,2.16,3.55,3.16,2026-07-20T22:00:00,14,7,4,3,,,,,0,0,,
2022/2023,bel.1,B1,18/09/2022,Genk,Gent,1,0,H,,,,,2.19,3.58,3.04,2026-07-20T22:00:00,10,9,6,0,,,,,2,2,,
2022/2023,bel.1,B1,18/09/2022,Eupen,St. Gilloise,1,2,A,,,,,3.8,3.73,1.87,2026-07-20T22:00:00,9,12,4,3,,,,,3,2,,
2022/2023,bel.1,B1,18/09/2022,Standard,Club Brugge,3,0,H,,,,,3.68,3.71,1.91,2026-07-20T22:00:00,9,10,6,1,,,,,4,2,,
2022/2023,bel.1,B1,18/09/2022,Anderlecht,Kortrijk,4,1,H,,,,,1.34,5.12,8.29,2026-07-20T22:00:00,12,8,5,3,,,,,1,2,,
2022/2023,bel.1,B1,30/09/2022,Standard,Seraing,0,2,A,,,,,1.61,4.03,5.23,2026-07-20T22:00:00,13,10,3,3,,,,,1,4,,
