player_id,espn_id,full_name,short_name,jersey_number,position,position_group,date_of_birth,age,height_cm,weight_kg,nationality,preferred_foot,current_team_id,created_at,updated_at,fc26_official_ea_id,fc26_official_ovr
3618,318604,Kialonda Gaspar,K. Gaspar,4,CD-R,,,,,,,,,2026-08-12 10:10:13,2026-08-12 10:10:24,275783,
3619,277441,Antonino Gallo,A. Gallo,25,LB,,,,,,,,,2026-08-12 10:10:13,2026-08-12 10:10:24,244717,75
3620,344844,Danilo Veiga,D. Veiga,17,SUB,,,,,,,,,2026-08-12 10:10:13,2026-08-12 10:10:24,271539,
3621,326642,Omri Gandelman,O. Gandelman,16,AM,,,,,,,,,2026-08-12 10:10:13,2026-08-12 10:10:18,277840,
3622,223947,Lassana Coulibaly,L. Coulibaly,29,LM,,,,,,,,,2026-08-12 10:10:13,2026-08-12 10:10:18,230107,
3623,237455,Ylber Ramadani,Y. Ramadani,20,CM,,,,,,,,,2026-08-12 10:10:13,2026-08-12 10:10:24,243787,
3625,262480,Riccardo Sottil,R. Sottil,23,AM-L,,,,,,,,,2026-08-12 10:10:13,2026-08-12 10:10:18,246431,75
3626,288429,Santiago Pierotti,S. Pierotti,50,RF,,,,,,,,,2026-08-12 10:10:13,2026-08-12 10:10:24,253139,
3627,304928,Filip Marchwinski,F. Marchwinski,36,SUB,,,,,,,,,2026-08-12 10:10:13,2026-08-12 10:10:24,246649,
3628,259054,Christian Früchtl,C. Früchtl,1,SUB,,,,,,,,,2026-08-12 10:10:13,2026-08-12 10:10:13,235266,
3629,287673,Corrie Ndaba,C. Ndaba,3,SUB,,,,,,,,,2026-08-12 10:10:13,2026-08-12 10:10:24,247528,65
3630,267910,Lameck Banda,L. Banda,19,LF,,,,,,,,,2026-08-12 10:10:13,2026-08-12 10:10:24,271197,
3631,332018,Jasper Samooja,J. Samooja,32,SUB,,,,,,,,,2026-08-12 10:10:13,2026-08-12 10:10:24,278623,61
3632,275227,Thorir Johann Helgason,T. Helgason,14,SUB,,,,,,,,,2026-08-12 10:10:13,2026-08-12 10:10:24,263657,
3633,334793,Oumar Ngom,O. Ngom,79,SUB,,,,,,,,,2026-08-12 10:10:13,2026-08-12 10:10:18,266848,64
3634,307391,Jamil Siebert,J. Siebert,5,SUB,,,,,,,,,2026-08-12 10:10:13,2026-08-12 10:10:24,259299,
3635,286582,Konan N’Dri,K. N’Dri,11,SUB,,,,,,,,,2026-08-12 10:10:13,2026-08-12 10:10:24,,
3636,346283,Gaby Jean,G. Jean,18,SUB,,,,,,,,,2026-08-12 10:10:13,2026-08-12 10:10:24,270888,
3637,324661,Sadik Fofana,S. Fofana,8,SUB,,,,,,,,,2026-08-12 10:10:13,2026-08-12 10:10:18,263949,
3638,304512,Nikola Stulic,N. Stulic,9,SUB,,,,,,,,,2026-08-12 10:10:13,2026-08-12 10:10:24,273915,
3639,119310,Álex Sala,Á. Sala,6,SUB,,,,,,,,,2026-08-12 10:10:13,2026-08-12 10:10:24,265732,
3652,406061,Branimir Mlacic,B. Mlacic,22,SUB,,,,,,,,,2026-08-12 10:10:13,2026-08-12 10:10:13,80380,
3654,257211,Adam Buksa,A. Buksa,18,SUB,,,,,,,,,2026-08-12 10:10:13,2026-08-12 10:10:13,224438,73
3660,302721,Razvan Sava,R. Sava,90,SUB,,,,,,,,,2026-08-12 10:10:13,2026-08-12 10:10:13,266803,
3661,220840,Goran Karacic,G. Karacic,18,G,,,,,,,,,2026-08-12 10:10:14,2026-08-12 10:10:14,,
3662,326479,Igor Savic,I. Savic,21,CD,,,,,,,,,2026-08-12 10:10:14,2026-08-12 10:10:14,,
3663,342919,Duje Dujmovic,D. Dujmovic,55,CD-L,,,,,,,,,2026-08-12 10:10:14,2026-08-12 10:10:14,,
3664,163797,Hrvoje Barisic,H. Barisic,4,CD-R,,,,,,,,,2026-08-12 10:10:14,2026-08-12 10:10:14,,
3665,194765,Petar Mamic,P. Mamic,12,LB,,,,,,,,,2026-08-12 10:10:14,2026-08-12 10:10:14,,
3666,305493,Marko Vranjkovic,M. Vranjkovic,19,RB,,,,,,,,,2026-08-12 10:10:14,2026-08-12 10:10:14,,
3667,363705,Antonio Ivancic,A. Ivancic,20,CM-L,,,,,,,,,2026-08-12 10:10:14,2026-08-12 10:10:14,,
3668,228324,Neven Djurasek,N. Djurasek,30,CM-R,,,,,,,,,2026-08-12 10:10:14,2026-08-12 10:10:14,,
3669,320941,Leo Mikic,L. Mikic,9,LM,,,,,,,,,2026-08-12 10:10:14,2026-08-12 10:10:14,,
3670,405658,Karlo Abramovic,K. Abramovic,77,RM,,,,,,,,,2026-08-12 10:10:14,2026-08-12 10:10:14,,
3671,304079,Mario Cuze,M. Cuze,25,F,,,,,,,,,2026-08-12 10:10:14,2026-08-12 10:10:14,,
3672,419196,Antonio Arapovic,A. Arapovic,15,SUB,,,,,,,,,2026-08-12 10:10:14,2026-08-12 10:10:14,,
3673,411680,Matej Bogdan,M. Bogdan,1,SUB,,,,,,,,,2026-08-12 10:10:14,2026-08-12 10:10:14,,
3674,342995,Tin Sajko,T. Sajko,32,SUB,,,,,,,,,2026-08-12 10:10:14,2026-08-12 10:10:14,,
3675,361314,Toni Majic,T. Majic,90,SUB,,,,,,,,,2026-08-12 10:10:14,2026-08-12 10:10:14,,
3676,343092,Matej Sakota,M. Sakota,14,SUB,,,,,,,,,2026-08-12 10:10:14,2026-08-12 10:10:14,,
3677,221966,Kerim Memija,K. Memija,50,SUB,,,,,,,,,2026-08-12 10:10:14,2026-08-12 10:10:14,,
3678,149360,Tomi Juric,T. Juric,11,SUB,,,,,,,,,2026-08-12 10:10:14,2026-08-12 10:10:14,,
3679,405974,Dan Lagumdzija,D. Lagumdzija,5,SUB,,,,,,,,,2026-08-12 10:10:14,2026-08-12 10:10:14,,
3680,335295,Stefano Surdanovic,S. Surdanovic,23,SUB,,,,,,,,,2026-08-12 10:10:14,2026-08-12 10:10:14,,
3681,259458,Marijan Cavar,M. Cavar,42,SUB,,,,,,,,,2026-08-12 10:10:14,2026-08-12 10:10:14,,
3682,285054,Adi Nalic,A. Nalic,22,SUB,,,,,,,,,2026-08-12 10:10:14,2026-08-12 10:10:14,,
3683,406984,David Karacic,D. Karacic,6,SUB,,,,,,,,,2026-08-12 10:10:14,2026-08-12 10:10:14,,
3706,243832,Daniel,Daniel,42,G,,,,,,,,,2026-08-12 10:10:15,2026-08-12 10:10:15,238604,
3707,398860,Reid Roberts,R. Roberts,18,CD-L,,,,,,,,,2026-08-12 10:10:15,2026-08-12 10:10:15,77511,
3708,281494,Daniel Munie,D. Munie,5,CD-R,,,,,,,,,2026-08-12 10:10:15,2026-08-12 10:10:15,274533,
3709,249985,DeJuan Jones,D. Jones,24,LB,,,,,,,,,2026-08-12 10:10:15,2026-08-12 10:10:15,246803,
3710,302893,Benjamin Kikanovic,B. Kikanovic,28,RB,,,,,,,,,2026-08-12 10:10:15,2026-08-12 10:10:15,261114,
3711,333752,Niko Tsakiris,N. Tsakiris,10,AM,,,,,,,,,2026-08-12 10:10:15,2026-08-12 10:10:15,266518,
3712,382638,Beau Leroux,B. Leroux,34,LM,,,,,,,,,2026-08-12 10:10:15,2026-08-12 10:10:15,77560,
3713,249699,Ian Harkes,I. Harkes,6,RM,,,,,,,,,2026-08-12 10:10:15,2026-08-12 10:10:15,237385,
3714,295339,Preston Judd,P. Judd,19,F,,,,,,,,,2026-08-12 10:10:15,2026-08-12 10:10:15,268483,
3715,380800,Jamar Ricketts,J. Ricketts,2,AM-L,,,,,,,,,2026-08-12 10:10:15,2026-08-12 10:10:15,73877,
3716,300420,Ousseni Bouda,O. Bouda,7,AM-R,,,,,,,,,2026-08-12 10:10:15,2026-08-12 10:10:15,266375,
3717,222188,Dave Romney,D. Romney,4,SUB,,,,,,,,,2026-08-12 10:10:15,2026-08-12 10:10:15,229879,
3718,223355,Vítor Costa,V. Costa,87,SUB,,,,,,,,,2026-08-12 10:10:15,2026-08-12 10:10:15,232388,
3719,400722,Nick Fernandez,N. Fernandez,20,SUB,,,,,,,,,2026-08-12 10:10:15,2026-08-12 10:10:15,200724,
3720,66955,Jonathan Gonzalez,J. Gonzalez,40,SUB,,,,,,,,,2026-08-12 10:10:15,2026-08-12 10:10:15,240915,
3721,191088,Timo Werner,T. Werner,11,SUB,,,,,,,,9827,2026-08-12 10:10:15,2026-08-12 10:10:15,212188,
3722,279112,Francesco Montali,F. Montali,31,SUB,,,,,,,,,2026-08-12 10:10:15,2026-08-12 10:10:15,78210,
3723,229876,Paul Marie,P. Marie,3,SUB,,,,,,,,,2026-08-12 10:10:15,2026-08-12 10:10:15,,
3724,317465,Noel Buck,N. Buck,21,SUB,,,,,,,,,2026-08-12 10:10:15,2026-08-12 10:10:15,266686,
3725,246337,Jack Skahan,J. Skahan,16,SUB,,,,,,,,,2026-08-12 10:10:15,2026-08-12 10:10:15,256110,
3726,109193,Lucas Hoyos,L. Hoyos,1,G,,,,,,,,,2026-08-12 10:10:15,2026-08-12 10:10:15,224348,
3727,262061,Juan Berrocal,J. Berrocal,6,CD-L,,,,,,,,,2026-08-12 10:10:15,2026-08-12 10:10:15,240859,
3728,243195,Enea Mihaj,E. Mihaj,4,CD-R,,,,,,,,,2026-08-12 10:10:15,2026-08-12 10:10:15,251446,
3729,361498,Elías Baez,E. Baez,3,LB,,,,,,,,,2026-08-12 10:10:15,2026-08-12 10:10:15,74784,
3730,240783,Ronald Hernández,R. Hernández,2,RB,,,,,,,,,2026-08-12 10:10:15,2026-08-12 10:10:15,240921,
3731,330082,Tomás Jacob,T. Jacob,55,CM,,,,,,,,,2026-08-12 10:10:15,2026-08-12 10:10:15,,
3732,243384,Steven Alzate,S. Alzate,7,LM,,,,,,,,,2026-08-12 10:10:15,2026-08-12 10:10:15,236529,
3733,402315,Cooper Sanchez,C. Sanchez,48,RM,,,,,,,,,2026-08-12 10:10:15,2026-08-12 10:10:15,231733,
3734,242439,Emmanuel Latte Lath,E. Latte Lath,9,F,,,,,,,,,2026-08-12 10:10:15,2026-08-12 10:10:15,237295,73
3735,221128,Saba Lobjanidze,S. Lobjanidze,11,LF,,,,,,,,,2026-08-12 10:10:15,2026-08-12 10:10:15,239755,74
3736,48128,Miguel Almirón,M. Almirón,10,RF,,,,,,,,,2026-08-12 10:10:15,2026-08-12 10:10:15,230977,
3737,188454,Stian Gregersen,S. Gregersen,5,SUB,,,,,,,,,2026-08-12 10:10:15,2026-08-12 10:10:15,216730,70
3738,303125,Pedro Amador,P. Amador,18,SUB,,,,,,,,,2026-08-12 10:10:15,2026-08-12 10:10:15,256044,
3739,308892,Luke Brennan,L. Brennan,20,SUB,,,,,,,,,2026-08-12 10:10:15,2026-08-12 10:10:15,278490,
3740,235093,Cayman Togashi,C. Togashi,30,SUB,,,,,,,,,2026-08-12 10:10:15,2026-08-12 10:10:15,232785,
3741,185897,Alexey Miranchuk,A. Miranchuk,59,SUB,,,,,,,,,2026-08-12 10:10:15,2026-08-12 10:10:15,214092,
3742,255802,Tristan Muyumba,T. Muyumba,8,SUB,,,,,,,,,2026-08-12 10:10:15,2026-08-12 10:10:15,235885,
3743,385044,Jayden Hibbert,J. Hibbert,42,SUB,,,,,,,,,2026-08-12 10:10:15,2026-08-12 10:10:15,77491,
3744,371431,Adrian Gill,A. Gill,16,SUB,,,,,,,,,2026-08-12 10:10:15,2026-08-12 10:10:15,252175,
3745,138636,Matt Edwards,M. Edwards,47,SUB,,,,,,,,,2026-08-12 10:10:15,2026-08-12 10:10:15,235619,
3746,214740,Jean Butez,J. Butez,1,G,,,,,,,,,2026-08-12 10:10:16,2026-08-12 10:10:16,225149,
3747,175887,Marc-Oliver Kempf,M. Kempf,2,CD-L,,,,,,,,,2026-08-12 10:10:16,2026-08-12 10:10:16,210719,
3748,380318,Jacobo Ramón,J. Ramón,14,CD-R,,,,,,,,,2026-08-12 10:10:16,2026-08-12 10:10:16,70966,
3749,192146,Álex Valle,Á. Valle,3,LB,,,,,,,,,2026-08-12 10:10:16,2026-08-12 10:10:16,273875,
3750,221436,Mërgim Vojvoda,M. Vojvoda,31,RB,,,,,,,,,2026-08-12 10:10:16,2026-08-12 10:10:16,228349,
3751,337970,Nico Paz,N. Paz,10,AM,,,,,,,,,2026-08-12 10:10:16,2026-08-12 10:10:16,277846,79
3752,291285,Lucas Da Cunha,L. Da Cunha,33,LM,,,,,,,,,2026-08-12 10:10:16,2026-08-12 10:10:16,254579,
3753,309241,Máximo Perrone,M. Perrone,23,RM,,,,,,,,,2026-08-12 10:10:16,2026-08-12 10:10:16,267991,
3754,262071,Anastasios Douvikas,A. Douvikas,11,F,,,,,,,,,2026-08-12 10:10:16,2026-08-12 10:10:16,261478,
3755,311475,Martin Baturina,M. Baturina,20,AM-L,,,,,,,,,2026-08-12 10:10:16,2026-08-12 10:10:16,262842,78
3756,387491,Jesús Rodriguez,J. Rodriguez,17,AM-R,,,,,,,,,2026-08-12 10:10:16,2026-08-12 10:10:16,75055,
3757,323273,Ivan Smolcic,I. Smolcic,28,SUB,,,,,,,,,2026-08-12 10:10:16,2026-08-12 10:10:16,77163,
3758,150225,Sergi Roberto,S. Roberto,8,SUB,,,,,,,,,2026-08-12 10:10:16,2026-08-12 10:10:16,199564,
3759,260262,Nicolas Kühn,N. Kühn,19,SUB,,,,,,,,,2026-08-12 10:10:16,2026-08-12 10:10:16,239977,78
3760,196860,Diego Carlos,D. Carlos,34,SUB,,,,,,,,,2026-08-12 10:10:16,2026-08-12 10:10:16,219693,
3761,115025,Mauro Vigorito,M. Vigorito,22,SUB,,,,,,,,,2026-08-12 10:10:16,2026-08-12 10:10:16,186611,
3762,172998,Alberto Moreno,A. Moreno,18,SUB,,,,,,,,,2026-08-12 10:10:16,2026-08-12 10:10:16,205566,
3763,301377,Noel Törnqvist,N. Törnqvist,21,SUB,,,,,,,,,2026-08-12 10:10:16,2026-08-12 10:10:16,255900,
3764,337858,Jayden Addai,J. Addai,42,SUB,,,,,,,,,2026-08-12 10:10:16,2026-08-12 10:10:16,279239,
3765,292199,Ignace van der Brempt,I. van der Brempt,77,SUB,,,,,,,,,2026-08-12 10:10:16,2026-08-12 10:10:16,251464,
3766,265912,Maxence Caqueret,M. Caqueret,6,SUB,,,,,,,,,2026-08-12 10:10:16,2026-08-12 10:10:16,246646,
3767,193644,Duván Zapata,D. Zapata,91,CF-L,,,,,,,,,2026-08-12 10:10:16,2026-08-12 10:10:18,215333,82
3768,304217,Rafael Obrador,R. Obrador,33,SUB,,,,,,,,,2026-08-12 10:10:16,2026-08-12 10:10:18,258507,
3769,367743,Alieu Njie,A. Njie,92,SUB,,,,,,,,,2026-08-12 10:10:16,2026-08-12 10:10:18,70480,65
3770,389461,Sergiu Perciun,S. Perciun,83,SUB,,,,,,,,,2026-08-12 10:10:16,2026-08-12 10:10:18,76027,59
3771,416520,Mattia Pellini,M. Pellini,93,M,,,,,,,,,2026-08-12 10:10:16,2026-08-12 10:10:16,,
3772,282642,Faustino Anjorin,F. Anjorin,14,SUB,,,,,,,,,2026-08-12 10:10:16,2026-08-12 10:10:18,248474,
3773,417402,Wisdom Acquah,W. Acquah,94,M,,,,,,,,,2026-08-12 10:10:16,2026-08-12 10:10:16,,
3774,389463,Tommaso Gabellini,T. Gabellini,84,SUB,,,,,,,,,2026-08-12 10:10:16,2026-08-12 10:10:18,75443,56
3775,271445,Franco Israel,F. Israel,81,SUB,,,,,,,,,2026-08-12 10:10:16,2026-08-12 10:10:18,270141,75
3776,200562,Guillermo Maripán,G. Maripán,13,CD,,,,,,,,,2026-08-12 10:10:16,2026-08-12 10:10:18,219145,76
3777,367321,Lapo Siviero,L. Siviero,99,SUB,,,,,,,,,2026-08-12 10:10:16,2026-08-12 10:10:18,,
3778,241414,Alberto Paleari,A. Paleari,1,G,,,,,,,,,2026-08-12 10:10:16,2026-08-12 10:10:18,235740,68
3779,239120,Adrian Ismajli,A. Ismajli,44,CD,,,,,,,,,2026-08-12 10:10:16,2026-08-12 10:10:16,258782,
3780,274258,Saúl Coco,S. Coco,23,CD-L,,,,,,,,,2026-08-12 10:10:16,2026-08-12 10:10:18,265650,76
3781,159324,Adrien Tamèze,A. Tamèze,61,SUB,,,,,,,,,2026-08-12 10:10:16,2026-08-12 10:10:18,213242,
3782,330707,Emirhan Ilkhan,E. Ilkhan,6,AM,,,,,,,,,2026-08-12 10:10:16,2026-08-12 10:10:18,266257,
3783,336394,Cesare Casadei,C. Casadei,22,CM-L,,,,,,,,,2026-08-12 10:10:16,2026-08-12 10:10:18,273883,74
3784,206378,Nikola Vlasic,N. Vlasic,10,CM-R,,,,,,,,,2026-08-12 10:10:16,2026-08-12 10:10:18,241095,
3785,303001,Valentino Lazaro,V. Lazaro,20,LM,,,,,,,,,2026-08-12 10:10:16,2026-08-12 10:10:18,211147,76
3786,129285,Marcus Holmgren Pedersen,M. Holmgren Pedersen,16,RM,,,,,,,,,2026-08-12 10:10:16,2026-08-12 10:10:18,243481,72
3787,213725,Ché Adams,C. Adams,19,CF-R,,,,,,,,,2026-08-12 10:10:16,2026-08-12 10:10:18,226093,77
3789,65434,Jonathan Bond,J. Bond,31,G,,,,,,,,,2026-08-12 10:10:17,2026-08-12 10:10:17,197928,
3790,196842,Antônio Carlos,Antônio Carlos,3,CD,,,,,,,,,2026-08-12 10:10:17,2026-08-12 10:10:17,209597,
3791,266281,Lucas Halter,L. Halter,5,CD-L,,,,,,,,,2026-08-12 10:10:17,2026-08-12 10:10:17,,
3792,218058,Erik Sviatchenko,E. Sviatchenko,28,CD-R,,,,,,,,,2026-08-12 10:10:17,2026-08-12 10:10:17,199745,
3793,233725,Agustín Bouzat,A. Bouzat,30,CM-L,,,,,,,,,2026-08-12 10:10:17,2026-08-12 10:10:17,232255,
3794,303512,Jack McGlynn,J. McGlynn,8,CM-R,,,,,,,,,2026-08-12 10:10:17,2026-08-12 10:10:17,260479,
3795,323199,Lawrence Ennali,L. Ennali,11,LM,,,,,,,,,2026-08-12 10:10:17,2026-08-12 10:10:17,263068,
3796,182070,Duane Holmes,D. Holmes,14,RM,,,,,,,,,2026-08-12 10:10:17,2026-08-12 10:10:17,213948,
3797,257090,Ondrej Lingr,O. Lingr,9,F,,,,,,,,,2026-08-12 10:10:17,2026-08-12 10:10:17,258208,
3798,233578,Guilherme Augusto,Guilherme Augusto,20,CF-L,,,,,,,,,2026-08-12 10:10:17,2026-08-12 10:10:17,,
3799,287841,Mateusz Bogusz,M. Bogusz,19,CF-R,,,,,,,,,2026-08-12 10:10:17,2026-08-12 10:10:17,,
3800,146866,Héctor Herrera,H. Herrera,16,SUB,,,,,,,,,2026-08-12 10:10:17,2026-08-12 10:10:17,254064,
3801,419255,Matthew Arana,M. Arana,22,SUB,,,,,,,,,2026-08-12 10:10:17,2026-08-12 10:10:17,80278,
3802,419253,Agustín Resch,A. Resch,34,SUB,,,,,,,,,2026-08-12 10:10:17,2026-08-12 10:10:17,,
3803,331136,Blake Gillingham,B. Gillingham,26,SUB,,,,,,,,,2026-08-12 10:10:17,2026-08-12 10:10:17,77822,
3804,156197,Jimmy Maurer,J. Maurer,1,SUB,,,,,,,,,2026-08-12 10:10:17,2026-08-12 10:10:17,202570,
3805,333738,Nicholas Markanich,N. Markanich,17,SUB,,,,,,,,,2026-08-12 10:10:17,2026-08-12 10:10:17,267869,
3806,219466,Diadie Samassekou,D. Samassekou,18,SUB,,,,,,,,,2026-08-12 10:10:17,2026-08-12 10:10:17,,
3839,356576,Ali Dembélé,A. Dembélé,21,SUB,,,,,,,,,2026-08-12 10:10:18,2026-08-12 10:10:18,273936,62
3843,107960,Matteo Prati,M. Prati,4,SUB,,,,,,,,,2026-08-12 10:10:18,2026-08-12 10:10:18,272725,
3847,245538,Sandro Kulenovic,S. Kulenovic,17,SUB,,,,,,,,,2026-08-12 10:10:18,2026-08-12 10:10:18,236413,
3861,415700,Daniele Bleve,D. Bleve,95,SUB,,,,,,,,,2026-08-12 10:10:18,2026-08-12 10:10:24,,
3865,391033,Niko Kovac,N. Kovac,80,SUB,,,,,,,,,2026-08-12 10:10:18,2026-08-12 10:10:18,,
3867,386020,Matías Pérez,M. Pérez,13,RB,,,,,,,,,2026-08-12 10:10:18,2026-08-12 10:10:24,255333,
3882,271679,Giacomo Raspadori,G. Raspadori,18,SUB,,,,,,,,1068,2026-08-12 10:10:19,2026-08-12 10:10:22,253002,78
3883,296319,Charles De Ketelaere,C. De Ketelaere,17,CF-R,,,,,,,,102,2026-08-12 10:10:19,2026-08-12 10:10:29,251470,82
3888,229645,Ademola Lookman,A. Lookman,11,SUB,,,,,,,,102,2026-08-12 10:10:19,2026-08-12 10:10:19,230899,84
3897,290792,Edoardo Corvi,E. Corvi,40,G,,,,,,,,,2026-08-12 10:10:19,2026-08-12 10:10:19,271385,65
3898,366526,Mariano Troilo,M. Troilo,37,CD,,,,,,,,,2026-08-12 10:10:19,2026-08-12 10:10:19,278436,66
3899,281590,Lautaro Valenti,L. Valenti,5,CD-L,,,,,,,,,2026-08-12 10:10:19,2026-08-12 10:10:19,246164,68
3900,332081,Alessandro Circati,A. Circati,39,CD-R,,,,,,,,,2026-08-12 10:10:19,2026-08-12 10:10:19,268913,71
3901,223645,Nahuel Estévez,N. Estévez,8,CM-L,,,,,,,,,2026-08-12 10:10:19,2026-08-12 10:10:19,240992,71
3902,316609,Mandela Keita,M. Keita,16,CM-R,,,,,,,,,2026-08-12 10:10:19,2026-08-12 10:10:19,261539,73
3903,272694,Enrico Del Prato,E. Del Prato,15,LM,,,,,,,,,2026-08-12 10:10:19,2026-08-12 10:10:19,,
3904,396009,Sascha Britschgi,S. Britschgi,27,RM,,,,,,,,,2026-08-12 10:10:19,2026-08-12 10:10:19,75647,52
3905,288482,Adrian Benedyczak,A. Benedyczak,7,F,,,,,,,,,2026-08-12 10:10:19,2026-08-12 10:10:19,243154,71
3906,297751,Oliver Sørensen,O. Sørensen,22,CF-L,,,,,,,,,2026-08-12 10:10:19,2026-08-12 10:10:19,257972,73
3907,276653,Adrián Bernabé,A. Bernabé,10,CF-R,,,,,,,,,2026-08-12 10:10:19,2026-08-12 10:10:19,252794,74
3908,417783,Dominik Drobnic,D. Drobnic,61,SUB,,,,,,,,,2026-08-12 10:10:19,2026-08-12 10:10:19,,
3909,297785,Filippo Rinaldi,F. Rinaldi,66,SUB,,,,,,,,,2026-08-12 10:10:19,2026-08-12 10:10:19,278280,62
3910,297786,Gaetano Oristanio,G. Oristanio,21,SUB,,,,,,,,,2026-08-12 10:10:19,2026-08-12 10:10:19,269276,74
3911,417784,Gabriele Casentini,G. Casentini,67,SUB,,,,,,,,,2026-08-12 10:10:19,2026-08-12 10:10:19,,
3912,253569,Pontus Almqvist,P. Almqvist,11,SUB,,,,,,,,,2026-08-12 10:10:19,2026-08-12 10:10:19,236706,72
3914,339198,Christian Ordoñez,C. Ordoñez,24,SUB,,,,,,,,,2026-08-12 10:10:19,2026-08-12 10:10:19,273884,72
3915,261274,Emanuele Valeri,E. Valeri,14,SUB,,,,,,,,,2026-08-12 10:10:19,2026-08-12 10:10:19,258714,75
3916,290667,Daniel Mikolajewski,D. Mikolajewski,76,SUB,,,,,,,,,2026-08-12 10:10:19,2026-08-12 10:10:19,,
3917,356358,Benjamin Cremaschi,B. Cremaschi,25,SUB,,,,,,,,,2026-08-12 10:10:19,2026-08-12 10:10:19,272687,68
3918,312757,Mateo Pellegrino,M. Pellegrino,9,SUB,,,,,,,,,2026-08-12 10:10:19,2026-08-12 10:10:19,263229,67
3919,303648,Jacob Ondrejka,J. Ondrejka,17,SUB,,,,,,,,,2026-08-12 10:10:19,2026-08-12 10:10:19,255460,73
3941,144620,Stefan Bell,S. Bell,16,CD,,,,,,,,,2026-08-12 10:10:20,2026-08-12 10:10:20,198352,
3945,210818,Nadiem Amiri,N. Amiri,10,CM-R,,,,,,,,,2026-08-12 10:10:20,2026-08-12 10:10:20,225309,81
3955,351280,Nelson Weiper,N. Weiper,44,SUB,,,,,,,,,2026-08-12 10:10:20,2026-08-12 10:10:20,268259,
3958,334198,Nikolas Veratschnig,N. Veratschnig,22,SUB,,,,,,,,,2026-08-12 10:10:20,2026-08-12 10:10:20,267862,69
3971,364224,Adrian Przyborek,A. Przyborek,28,SUB,,,,,,,,,2026-08-12 10:10:22,2026-08-12 10:10:22,274444,
3977,411164,Valerio Farcomeni,V. Farcomeni,71,SUB,,,,,,,,,2026-08-12 10:10:22,2026-08-12 10:10:22,,
3982,169818,Patric,Patric,4,SUB,,,,,,,,92,2026-08-12 10:10:22,2026-08-12 10:10:22,206098,
4020,285866,Leonidas Stergiou,L. Stergiou,20,SUB,,,,,,,,9829,2026-08-12 10:10:22,2026-08-12 10:10:22,247360,71
4029,304222,Arthur Theate,A. Theate,3,LB,,,,,,,,9804,2026-08-12 10:10:22,2026-08-12 10:10:22,257278,80
4031,365997,Oscar Højlund,O. Højlund,6,SUB,,,,,,,,9804,2026-08-12 10:10:22,2026-08-12 10:10:30,274952,72
4035,359793,Younes Ebnoutalib,Y. Ebnoutalib,11,CF-L,,,,,,,,,2026-08-12 10:10:22,2026-08-12 10:10:22,76282,
4039,404775,Fousseny Doumbia,F. Doumbia,41,SUB,,,,,,,,9804,2026-08-12 10:10:22,2026-08-12 10:10:30,81535,
4041,238897,Buta,Buta,24,SUB,,,,,,,,,2026-08-12 10:10:22,2026-08-12 10:10:22,,
4046,126703,Martin Dúbravka,M. Dúbravka,1,G,,,,,,,,,2026-08-12 10:10:23,2026-08-12 10:10:25,220407,77
4047,318316,Maxime Estève,M. Estève,5,CD,,,,,,,,,2026-08-12 10:10:23,2026-08-12 10:10:23,262042,
4048,325541,Bashir Humphreys,B. Humphreys,12,CD-L,,,,,,,,,2026-08-12 10:10:23,2026-08-12 10:10:25,272777,
4049,229524,Axel Tuanzebe,A. Tuanzebe,6,CD-R,,,,,,,,,2026-08-12 10:10:23,2026-08-12 10:10:23,231485,
4050,256607,Florentino,Florentino,16,CM-L,,,,,,,,,2026-08-12 10:10:23,2026-08-12 10:10:25,234569,
4051,309563,Lesley Ugochukwu,L. Ugochukwu,8,CM-R,,,,,,,,,2026-08-12 10:10:23,2026-08-12 10:10:25,257084,
4052,285790,Lucas Pires,L. Pires,23,LB,,,,,,,,,2026-08-12 10:10:23,2026-08-12 10:10:25,277068,
4053,129358,Kyle Walker,K. Walker,2,RB,,,,,,,,,2026-08-12 10:10:23,2026-08-12 10:10:25,188377,79
4054,291535,Armando Broja,A. Broja,27,F,,,,,,,,,2026-08-12 10:10:23,2026-08-12 10:10:25,256268,
4055,307657,Jaidon Anthony,J. Anthony,11,LM,,,,,,,,,2026-08-12 10:10:23,2026-08-12 10:10:25,243669,
4056,225552,Marcus Edwards,M. Edwards,10,SUB,,,,,,,,,2026-08-12 10:10:23,2026-08-12 10:10:25,235619,
4057,233073,Jacob Bruun Larsen,J. Bruun Larsen,7,RM,,,,,,,,,2026-08-12 10:10:23,2026-08-12 10:10:25,227503,74
4058,329987,Max Weiß,M. Weiß,13,SUB,,,,,,,,,2026-08-12 10:10:23,2026-08-12 10:10:25,269096,
4059,264751,Lyle Foster,L. Foster,9,SUB,,,,,,,,,2026-08-12 10:10:23,2026-08-12 10:10:23,241173,
4060,300007,Hannibal Mejbri,H. Mejbri,28,SUB,,,,,,,,,2026-08-12 10:10:23,2026-08-12 10:10:23,,74
4061,105405,Ashley Barnes,A. Barnes,35,SUB,,,,,,,,,2026-08-12 10:10:23,2026-08-12 10:10:25,186905,
4062,324541,Loum Tchaouna,L. Tchaouna,17,SUB,,,,,,,,,2026-08-12 10:10:23,2026-08-12 10:10:25,264880,
4063,190936,Josh Laurent,J. Laurent,29,CD-R,,,,,,,,,2026-08-12 10:10:23,2026-08-12 10:10:25,217826,
