id,league_slug,match_date,home_team,away_team,bookmaker,home_odds,draw_odds,away_odds,over_2_5_odds,under_2_5_odds,fetched_at
7667,fra.1,2025-08-31,Olympique Lyonnais,Olympique Marseille,B365,2.63,3.6,2.5,1.53,2.4,2026-07-27 11:39:40
7668,fra.1,2025-08-31,Olympique Lyonnais,Olympique Marseille,Pinnacle,2.74,3.75,2.49,1.56,2.53,2026-07-27 11:39:40
7669,fra.1,2025-08-31,Olympique Lyonnais,Olympique Marseille,Betway,2.7,3.7,2.4,,,2026-07-27 11:39:40
7670,fra.1,2025-08-31,Olympique Lyonnais,Olympique Marseille,Coral,2.7,3.7,2.4,,,2026-07-27 11:39:40
7671,fra.1,2025-08-31,Olympique Lyonnais,Olympique Marseille,Ladbrokes,2.7,3.6,2.4,,,2026-07-27 11:39:40
7672,fra.1,2025-09-12,Olympique Marseille,Lorient,B365,1.38,5.0,7.5,1.5,2.63,2026-07-27 11:39:40
7673,fra.1,2025-09-12,Olympique Marseille,Lorient,Pinnacle,1.39,5.55,7.44,1.5,2.71,2026-07-27 11:39:40
7674,fra.1,2025-09-12,Olympique Marseille,Lorient,Betway,1.36,5.25,7.5,,,2026-07-27 11:39:40
7675,fra.1,2025-09-12,Olympique Marseille,Lorient,Coral,1.36,5.25,7.5,,,2026-07-27 11:39:40
7676,fra.1,2025-09-12,Olympique Marseille,Lorient,Ladbrokes,1.36,5.25,7.5,,,2026-07-27 11:39:40
7677,fra.1,2025-09-13,Nice,Nantes,B365,1.67,3.7,5.25,1.9,1.95,2026-07-27 11:39:40
7678,fra.1,2025-09-13,Nice,Nantes,Pinnacle,1.71,3.89,5.1,1.92,1.97,2026-07-27 11:39:40
7679,fra.1,2025-09-13,Nice,Nantes,Betway,1.68,3.9,4.8,,,2026-07-27 11:39:40
7680,fra.1,2025-09-13,Nice,Nantes,Coral,1.7,3.9,4.8,,,2026-07-27 11:39:40
7681,fra.1,2025-09-13,Nice,Nantes,Ladbrokes,1.67,3.9,4.8,,,2026-07-27 11:39:40
7682,fra.1,2025-09-13,Auxerre,Monaco,B365,5.0,4.33,1.6,1.53,2.5,2026-07-27 11:39:40
7683,fra.1,2025-09-13,Auxerre,Monaco,Pinnacle,5.17,4.55,1.6,1.55,2.57,2026-07-27 11:39:40
7684,fra.1,2025-09-13,Auxerre,Monaco,Betway,4.8,4.33,1.62,,,2026-07-27 11:39:40
7685,fra.1,2025-09-13,Auxerre,Monaco,Coral,4.8,4.33,1.61,,,2026-07-27 11:39:40
7686,fra.1,2025-09-13,Auxerre,Monaco,Ladbrokes,4.8,4.33,1.61,,,2026-07-27 11:39:40
7687,fra.1,2025-09-14,Lille,Toulouse,B365,1.75,3.8,4.5,1.8,2.0,2026-07-27 11:39:40
7688,fra.1,2025-09-14,Lille,Toulouse,Pinnacle,1.78,4.01,4.43,1.82,2.06,2026-07-27 11:39:40
7689,fra.1,2025-09-14,Lille,Toulouse,Betway,1.8,3.8,4.1,,,2026-07-27 11:39:40
7690,fra.1,2025-09-14,Lille,Toulouse,Coral,1.8,3.8,4.2,,,2026-07-27 11:39:40
7691,fra.1,2025-09-14,Lille,Toulouse,Ladbrokes,1.8,3.8,4.0,,,2026-07-27 11:39:40
7692,fra.1,2025-09-14,Brest,Paris FC,B365,2.25,3.5,3.1,1.73,2.1,2026-07-27 11:39:40
7693,fra.1,2025-09-14,Brest,Paris FC,Pinnacle,2.31,3.66,3.05,1.76,2.14,2026-07-27 11:39:40
7694,fra.1,2025-09-14,Brest,Paris FC,Betway,2.25,3.5,3.0,,,2026-07-27 11:39:40
7695,fra.1,2025-09-14,Brest,Paris FC,Coral,2.25,3.5,3.0,,,2026-07-27 11:39:40
7696,fra.1,2025-09-14,Brest,Paris FC,Ladbrokes,2.25,3.5,3.0,,,2026-07-27 11:39:40
7697,fra.1,2025-09-14,Metz,Angers,B365,2.25,3.4,3.2,2.1,1.73,2026-07-27 11:39:40
7698,fra.1,2025-09-14,Metz,Angers,Pinnacle,2.35,3.32,3.26,2.1,1.79,2026-07-27 11:39:40
7699,fra.1,2025-09-14,Metz,Angers,Betway,2.25,3.4,3.1,,,2026-07-27 11:39:40
7700,fra.1,2025-09-14,Metz,Angers,Coral,2.25,3.4,3.1,,,2026-07-27 11:39:40
7701,fra.1,2025-09-14,Metz,Angers,Ladbrokes,2.25,3.4,3.1,,,2026-07-27 11:39:40
7702,fra.1,2025-09-14,Paris Saint-Germain,Lens,B365,1.33,5.75,7.5,1.36,3.2,2026-07-27 11:39:40
7703,fra.1,2025-09-14,Paris Saint-Germain,Lens,Pinnacle,1.33,5.97,8.28,1.38,3.19,2026-07-27 11:39:40
7704,fra.1,2025-09-14,Paris Saint-Germain,Lens,Betway,1.32,6.0,8.0,,,2026-07-27 11:39:40
7705,fra.1,2025-09-14,Paris Saint-Germain,Lens,Coral,1.33,6.0,8.0,,,2026-07-27 11:39:40
7706,fra.1,2025-09-14,Paris Saint-Germain,Lens,Ladbrokes,1.3,5.75,8.0,,,2026-07-27 11:39:40
7707,fra.1,2025-09-14,Strasbourg,Le Havre,B365,1.62,4.0,5.5,1.8,2.0,2026-07-27 11:39:40
7708,fra.1,2025-09-14,Strasbourg,Le Havre,Pinnacle,1.64,4.27,5.15,1.81,2.08,2026-07-27 11:39:40
7709,fra.1,2025-09-14,Strasbourg,Le Havre,Betway,1.62,4.1,5.0,,,2026-07-27 11:39:40
7710,fra.1,2025-09-14,Strasbourg,Le Havre,Coral,1.61,4.2,5.0,,,2026-07-27 11:39:40
7711,fra.1,2025-09-14,Strasbourg,Le Havre,Ladbrokes,1.61,4.2,5.0,,,2026-07-27 11:39:40
7712,fra.1,2025-09-14,Stade Rennais,Olympique Lyonnais,B365,2.63,3.6,2.55,1.73,2.1,2026-07-27 11:39:40
7713,fra.1,2025-09-14,Stade Rennais,Olympique Lyonnais,Pinnacle,2.71,3.61,2.58,1.79,2.11,2026-07-27 11:39:40
7714,fra.1,2025-09-14,Stade Rennais,Olympique Lyonnais,Betway,2.7,3.5,2.5,,,2026-07-27 11:39:40
7715,fra.1,2025-09-14,Stade Rennais,Olympique Lyonnais,Coral,2.7,3.5,2.5,,,2026-07-27 11:39:40
7716,fra.1,2025-09-14,Stade Rennais,Olympique Lyonnais,Ladbrokes,2.7,3.5,2.45,,,2026-07-27 11:39:40
7717,fra.1,2025-09-19,Olympique Lyonnais,Angers,B365,1.44,4.33,7.0,1.8,2.0,2026-07-27 11:39:40
7718,fra.1,2025-09-19,Olympique Lyonnais,Angers,Pinnacle,1.47,4.63,6.93,1.8,2.08,2026-07-27 11:39:40
7719,fra.1,2025-09-19,Olympique Lyonnais,Angers,Betway,1.46,4.5,6.5,,,2026-07-27 11:39:40
7720,fra.1,2025-09-19,Olympique Lyonnais,Angers,Coral,1.48,4.5,6.5,,,2026-07-27 11:39:40
7721,fra.1,2025-09-19,Olympique Lyonnais,Angers,Ladbrokes,1.44,4.5,6.5,,,2026-07-27 11:39:40
7722,fra.1,2025-09-20,Nantes,Stade Rennais,B365,3.5,3.4,2.1,2.05,1.8,2026-07-27 11:39:40
7723,fra.1,2025-09-20,Nantes,Stade Rennais,Pinnacle,3.69,3.47,2.11,2.04,1.85,2026-07-27 11:39:40
7724,fra.1,2025-09-20,Nantes,Stade Rennais,Betway,3.4,3.4,2.15,,,2026-07-27 11:39:40
7725,fra.1,2025-09-20,Nantes,Stade Rennais,Coral,3.4,3.4,2.15,,,2026-07-27 11:39:40
7726,fra.1,2025-09-20,Nantes,Stade Rennais,Ladbrokes,3.4,3.4,2.1,,,2026-07-27 11:39:40
7727,fra.1,2025-09-20,Brest,Nice,B365,2.63,3.5,2.6,1.73,2.1,2026-07-27 11:39:40
7728,fra.1,2025-09-20,Brest,Nice,Pinnacle,2.75,3.59,2.56,1.74,2.18,2026-07-27 11:39:40
7729,fra.1,2025-09-20,Brest,Nice,Betway,2.6,3.6,2.5,,,2026-07-27 11:39:40
7730,fra.1,2025-09-20,Brest,Nice,Coral,2.62,3.6,2.5,,,2026-07-27 11:39:40
7731,fra.1,2025-09-20,Brest,Nice,Ladbrokes,2.6,3.5,2.5,,,2026-07-27 11:39:40
7732,fra.1,2025-09-20,Lens,Lille,B365,2.38,3.5,2.9,1.8,2.0,2026-07-27 11:39:40
7733,fra.1,2025-09-20,Lens,Lille,Pinnacle,2.4,3.49,3.02,1.79,2.1,2026-07-27 11:39:40
7734,fra.1,2025-09-20,Lens,Lille,Betway,2.37,3.5,2.8,,,2026-07-27 11:39:40
7735,fra.1,2025-09-20,Lens,Lille,Coral,2.4,3.5,2.8,,,2026-07-27 11:39:40
7736,fra.1,2025-09-20,Lens,Lille,Ladbrokes,2.37,3.5,2.8,,,2026-07-27 11:39:40
7737,fra.1,2025-09-21,Paris FC,Strasbourg,B365,2.35,3.5,2.9,1.73,2.1,2026-07-27 11:39:40
7738,fra.1,2025-09-21,Paris FC,Strasbourg,Pinnacle,2.45,3.44,3.0,1.79,2.1,2026-07-27 11:39:40
7739,fra.1,2025-09-21,Paris FC,Strasbourg,Betway,2.37,3.5,2.8,,,2026-07-27 11:39:40
7740,fra.1,2025-09-21,Paris FC,Strasbourg,Coral,2.37,3.6,2.8,,,2026-07-27 11:39:40
7741,fra.1,2025-09-21,Paris FC,Strasbourg,Ladbrokes,2.37,3.5,2.8,,,2026-07-27 11:39:40
7742,fra.1,2025-09-21,Auxerre,Toulouse,B365,2.75,3.2,2.7,2.05,1.8,2026-07-27 11:39:40
7743,fra.1,2025-09-21,Auxerre,Toulouse,Pinnacle,2.79,3.27,2.72,2.08,1.81,2026-07-27 11:39:40
7744,fra.1,2025-09-21,Auxerre,Toulouse,Betway,2.65,3.3,2.6,,,2026-07-27 11:39:40
7745,fra.1,2025-09-21,Auxerre,Toulouse,Coral,2.62,3.3,2.62,,,2026-07-27 11:39:40
7746,fra.1,2025-09-21,Auxerre,Toulouse,Ladbrokes,2.62,3.3,2.6,,,2026-07-27 11:39:40
7747,fra.1,2025-09-21,Le Havre,Lorient,B365,2.25,3.5,3.1,1.95,1.9,2026-07-27 11:39:40
7748,fra.1,2025-09-21,Le Havre,Lorient,Pinnacle,2.31,3.49,3.18,1.95,1.93,2026-07-27 11:39:40
7749,fra.1,2025-09-21,Le Havre,Lorient,Betway,2.25,3.4,3.1,,,2026-07-27 11:39:40
7750,fra.1,2025-09-21,Le Havre,Lorient,Coral,2.25,3.4,3.1,,,2026-07-27 11:39:40
7751,fra.1,2025-09-21,Le Havre,Lorient,Ladbrokes,2.25,3.4,3.1,,,2026-07-27 11:39:40
7752,fra.1,2025-09-21,Monaco,Metz,B365,1.27,6.0,10.0,1.36,3.2,2026-07-27 11:39:40
7753,fra.1,2025-09-21,Monaco,Metz,Pinnacle,1.27,6.55,9.38,1.38,3.07,2026-07-27 11:39:40
7754,fra.1,2025-09-21,Monaco,Metz,Betway,1.27,6.0,9.75,,,2026-07-27 11:39:40
7755,fra.1,2025-09-21,Monaco,Metz,Coral,1.28,6.0,9.5,,,2026-07-27 11:39:40
7756,fra.1,2025-09-21,Monaco,Metz,Ladbrokes,1.28,6.0,9.5,,,2026-07-27 11:39:40
7757,fra.1,2025-09-22,Olympique Marseille,Paris Saint-Germain,B365,3.7,4.1,1.9,1.53,2.5,2026-07-27 11:39:40
7758,fra.1,2025-09-22,Olympique Marseille,Paris Saint-Germain,Pinnacle,3.73,3.98,1.94,1.57,2.5,2026-07-27 11:39:40
7759,fra.1,2025-09-22,Olympique Marseille,Paris Saint-Germain,Betway,3.5,3.9,1.93,,,2026-07-27 11:39:40
7760,fra.1,2025-09-22,Olympique Marseille,Paris Saint-Germain,Coral,3.5,3.9,1.91,,,2026-07-27 11:39:40
7761,fra.1,2025-09-22,Olympique Marseille,Paris Saint-Germain,Ladbrokes,3.5,3.9,1.91,,,2026-07-27 11:39:40
7762,fra.1,2025-09-26,Strasbourg,Olympique Marseille,B365,3.6,3.6,2.0,1.73,2.1,2026-07-27 11:39:40
7763,fra.1,2025-09-26,Strasbourg,Olympique Marseille,Pinnacle,3.76,3.78,2.01,1.79,2.11,2026-07-27 11:39:40
7764,fra.1,2025-09-26,Strasbourg,Olympique Marseille,Betway,3.5,3.6,2.0,,,2026-07-27 11:39:40
7765,fra.1,2025-09-26,Strasbourg,Olympique Marseille,Coral,3.5,3.6,2.0,,,2026-07-27 11:39:40
7766,fra.1,2025-09-26,Strasbourg,Olympique Marseille,Ladbrokes,3.5,3.6,2.0,,,2026-07-27 11:39:40
7767,fra.1,2025-09-27,Lorient,Monaco,B365,5.5,4.1,1.6,1.57,2.38,2026-07-27 11:39:40
7768,fra.1,2025-09-27,Lorient,Monaco,Pinnacle,5.28,4.36,1.62,1.58,2.47,2026-07-27 11:39:40
7769,fra.1,2025-09-27,Lorient,Monaco,Betway,4.8,4.33,1.63,,,2026-07-27 11:39:40
7770,fra.1,2025-09-27,Lorient,Monaco,Coral,4.8,4.33,1.61,,,2026-07-27 11:39:40
7771,fra.1,2025-09-27,Lorient,Monaco,Ladbrokes,4.8,4.2,1.61,,,2026-07-27 11:39:40
7772,fra.1,2025-09-27,Toulouse,Nantes,B365,1.7,3.5,5.5,2.1,1.73,2026-07-27 11:39:40
7773,fra.1,2025-09-27,Toulouse,Nantes,Pinnacle,1.7,3.8,5.4,2.13,1.76,2026-07-27 11:39:40
7774,fra.1,2025-09-27,Toulouse,Nantes,Betway,1.73,3.6,4.8,,,2026-07-27 11:39:40
7775,fra.1,2025-09-27,Toulouse,Nantes,Coral,1.73,3.6,4.8,,,2026-07-27 11:39:40
7776,fra.1,2025-09-27,Toulouse,Nantes,Ladbrokes,1.73,3.6,4.8,,,2026-07-27 11:39:40
7777,fra.1,2025-09-27,Paris Saint-Germain,Auxerre,B365,1.14,8.0,15.0,1.3,3.5,2026-07-27 11:39:40
7778,fra.1,2025-09-27,Paris Saint-Germain,Auxerre,Pinnacle,1.16,9.23,14.84,1.32,3.46,2026-07-27 11:39:40
7779,fra.1,2025-09-27,Paris Saint-Germain,Auxerre,Betway,1.16,8.5,15.5,,,2026-07-27 11:39:40
7780,fra.1,2025-09-27,Paris Saint-Germain,Auxerre,Coral,1.15,8.5,15.0,,,2026-07-27 11:39:40
7781,fra.1,2025-09-27,Paris Saint-Germain,Auxerre,Ladbrokes,1.15,8.5,15.0,,,2026-07-27 11:39:40
7782,fra.1,2025-09-28,Nice,Paris FC,B365,1.85,3.75,4.0,1.62,2.3,2026-07-27 11:39:40
7783,fra.1,2025-09-28,Nice,Paris FC,Pinnacle,1.88,3.99,3.96,1.62,2.39,2026-07-27 11:39:40
7784,fra.1,2025-09-28,Nice,Paris FC,Betway,1.85,3.8,3.8,,,2026-07-27 11:39:40
7785,fra.1,2025-09-28,Nice,Paris FC,Coral,1.85,3.9,3.8,,,2026-07-27 11:39:40
7786,fra.1,2025-09-28,Nice,Paris FC,Ladbrokes,1.85,3.8,3.8,,,2026-07-27 11:39:40
7787,fra.1,2025-09-28,Angers,Brest,B365,3.1,3.25,2.38,2.0,1.85,2026-07-27 11:39:40
7788,fra.1,2025-09-28,Angers,Brest,Pinnacle,3.08,3.43,2.4,2.01,1.88,2026-07-27 11:39:40
7789,fra.1,2025-09-28,Angers,Brest,Betway,3.0,3.3,2.37,,,2026-07-27 11:39:40
7790,fra.1,2025-09-28,Angers,Brest,Coral,3.0,3.3,2.37,,,2026-07-27 11:39:40
7791,fra.1,2025-09-28,Angers,Brest,Ladbrokes,3.0,3.3,2.37,,,2026-07-27 11:39:40
7792,fra.1,2025-09-28,Lille,Olympique Lyonnais,B365,2.25,3.4,3.2,1.73,2.1,2026-07-27 11:39:40
7793,fra.1,2025-09-28,Lille,Olympique Lyonnais,Pinnacle,2.26,3.49,3.28,1.79,2.1,2026-07-27 11:39:40
7794,fra.1,2025-09-28,Lille,Olympique Lyonnais,Betway,2.25,3.5,3.1,,,2026-07-27 11:39:40
7795,fra.1,2025-09-28,Lille,Olympique Lyonnais,Coral,2.25,3.5,3.1,,,2026-07-27 11:39:40
7796,fra.1,2025-09-28,Lille,Olympique Lyonnais,Ladbrokes,2.25,3.5,3.0,,,2026-07-27 11:39:40
7797,fra.1,2025-09-28,Metz,Le Havre,B365,2.7,3.2,2.7,2.0,1.85,2026-07-27 11:39:40
7798,fra.1,2025-09-28,Metz,Le Havre,Pinnacle,2.67,3.46,2.7,2.02,1.88,2026-07-27 11:39:40
7799,fra.1,2025-09-28,Metz,Le Havre,Betway,2.6,3.4,2.65,,,2026-07-27 11:39:40
7800,fra.1,2025-09-28,Metz,Le Havre,Coral,2.62,3.4,2.62,,,2026-07-27 11:39:40
7801,fra.1,2025-09-28,Metz,Le Havre,Ladbrokes,2.6,3.3,2.62,,,2026-07-27 11:39:40
7802,fra.1,2025-09-28,Stade Rennais,Lens,B365,2.5,3.4,2.75,1.73,2.1,2026-07-27 11:39:40
7803,fra.1,2025-09-28,Stade Rennais,Lens,Pinnacle,2.54,3.59,2.77,1.75,2.17,2026-07-27 11:39:40
7804,fra.1,2025-09-28,Stade Rennais,Lens,Betway,2.4,3.5,2.8,,,2026-07-27 11:39:40
7805,fra.1,2025-09-28,Stade Rennais,Lens,Coral,2.4,3.5,2.8,,,2026-07-27 11:39:40
7806,fra.1,2025-09-28,Stade Rennais,Lens,Ladbrokes,2.4,3.5,2.75,,,2026-07-27 11:39:40
7807,fra.1,2025-10-03,Paris FC,Lorient,B365,1.73,3.9,4.5,1.67,2.2,2026-07-27 11:39:40
7808,fra.1,2025-10-03,Paris FC,Lorient,Pinnacle,1.78,3.98,4.52,1.76,2.16,2026-07-27 11:39:40
7809,fra.1,2025-10-03,Paris FC,Lorient,Betway,1.75,3.9,4.33,,,2026-07-27 11:39:40
7810,fra.1,2025-10-03,Paris FC,Lorient,Coral,1.75,3.9,4.33,,,2026-07-27 11:39:40
7811,fra.1,2025-10-03,Paris FC,Lorient,Ladbrokes,1.75,3.9,4.2,,,2026-07-27 11:39:40
7812,fra.1,2025-10-04,Metz,Olympique Marseille,B365,6.25,5.0,1.45,1.62,2.3,2026-07-27 11:39:40
7813,fra.1,2025-10-04,Metz,Olympique Marseille,Pinnacle,6.24,4.71,1.5,1.63,2.36,2026-07-27 11:39:40
7814,fra.1,2025-10-04,Metz,Olympique Marseille,Betway,6.25,4.6,1.47,,,2026-07-27 11:39:40
7815,fra.1,2025-10-04,Metz,Olympique Marseille,Coral,6.5,4.6,1.48,,,2026-07-27 11:39:40
7816,fra.1,2025-10-04,Metz,Olympique Marseille,Ladbrokes,6.0,4.6,1.48,,,2026-07-27 11:39:40
7817,fra.1,2025-10-04,Brest,Nantes,B365,1.85,3.75,4.0,1.93,1.93,2026-07-27 11:39:40
7818,fra.1,2025-10-04,Brest,Nantes,Pinnacle,1.88,3.76,4.23,1.93,1.96,2026-07-27 11:39:40
7819,fra.1,2025-10-04,Brest,Nantes,Betway,1.88,3.6,4.0,,,2026-07-27 11:39:40
7820,fra.1,2025-10-04,Brest,Nantes,Coral,1.91,3.6,4.0,,,2026-07-27 11:39:40
7821,fra.1,2025-10-04,Brest,Nantes,Ladbrokes,1.85,3.6,4.0,,,2026-07-27 11:39:40
7822,fra.1,2025-10-04,Auxerre,Lens,B365,3.6,3.8,1.95,1.85,2.0,2026-07-27 11:39:40
7823,fra.1,2025-10-04,Auxerre,Lens,Pinnacle,3.79,3.87,1.95,1.85,2.04,2026-07-27 11:39:40
7824,fra.1,2025-10-04,Auxerre,Lens,Betway,3.6,3.6,1.98,,,2026-07-27 11:39:40
7825,fra.1,2025-10-04,Auxerre,Lens,Coral,3.6,3.6,2.0,,,2026-07-27 11:39:40
7826,fra.1,2025-10-04,Auxerre,Lens,Ladbrokes,3.6,3.6,2.0,,,2026-07-27 11:39:40
7827,fra.1,2025-10-05,Olympique Lyonnais,Toulouse,B365,1.9,3.7,4.0,1.8,2.0,2026-07-27 11:39:40
7828,fra.1,2025-10-05,Olympique Lyonnais,Toulouse,Pinnacle,1.95,3.81,3.83,1.83,2.06,2026-07-27 11:39:40
7829,fra.1,2025-10-05,Olympique Lyonnais,Toulouse,Betway,1.95,3.6,3.7,,,2026-07-27 11:39:40
7830,fra.1,2025-10-05,Olympique Lyonnais,Toulouse,Coral,1.95,3.6,3.7,,,2026-07-27 11:39:40
7831,fra.1,2025-10-05,Olympique Lyonnais,Toulouse,Ladbrokes,1.95,3.6,3.6,,,2026-07-27 11:39:40
7832,fra.1,2025-10-05,Le Havre,Stade Rennais,B365,3.1,3.3,2.35,2.0,1.85,2026-07-27 11:39:40
7833,fra.1,2025-10-05,Le Havre,Stade Rennais,Pinnacle,3.08,3.33,2.45,2.04,1.85,2026-07-27 11:39:40
7834,fra.1,2025-10-05,Le Havre,Stade Rennais,Betway,3.0,3.3,2.35,,,2026-07-27 11:39:40
7835,fra.1,2025-10-05,Le Havre,Stade Rennais,Coral,3.0,3.3,2.37,,,2026-07-27 11:39:40
7836,fra.1,2025-10-05,Le Havre,Stade Rennais,Ladbrokes,3.0,3.3,2.3,,,2026-07-27 11:39:40
7837,fra.1,2025-10-05,Monaco,Nice,B365,1.9,3.7,3.9,1.57,2.38,2026-07-27 11:39:40
7838,fra.1,2025-10-05,Monaco,Nice,Pinnacle,1.96,3.77,3.86,1.6,2.4,2026-07-27 11:39:40
7839,fra.1,2025-10-05,Monaco,Nice,Betway,1.88,3.8,3.75,,,2026-07-27 11:39:40
7840,fra.1,2025-10-05,Monaco,Nice,Coral,1.91,3.8,3.75,,,2026-07-27 11:39:40
7841,fra.1,2025-10-05,Monaco,Nice,Ladbrokes,1.85,3.8,3.7,,,2026-07-27 11:39:40
7842,fra.1,2025-10-05,Strasbourg,Angers,B365,1.67,3.9,5.25,2.03,1.83,2026-07-27 11:39:40
7843,fra.1,2025-10-05,Strasbourg,Angers,Pinnacle,1.71,3.9,5.12,2.08,1.81,2026-07-27 11:39:40
7844,fra.1,2025-10-05,Strasbourg,Angers,Betway,1.65,3.8,5.25,,,2026-07-27 11:39:40
7845,fra.1,2025-10-05,Strasbourg,Angers,Coral,1.65,3.8,5.25,,,2026-07-27 11:39:40
7846,fra.1,2025-10-05,Strasbourg,Angers,Ladbrokes,1.65,3.8,5.25,,,2026-07-27 11:39:40
7847,fra.1,2025-10-05,Lille,Paris Saint-Germain,B365,4.5,3.9,1.75,1.67,2.2,2026-07-27 11:39:40
7848,fra.1,2025-10-05,Lille,Paris Saint-Germain,Pinnacle,4.47,3.99,1.78,1.74,2.16,2026-07-27 11:39:40
7849,fra.1,2025-10-05,Lille,Paris Saint-Germain,Betway,4.4,3.8,1.75,,,2026-07-27 11:39:40
7850,fra.1,2025-10-05,Lille,Paris Saint-Germain,Coral,4.4,3.8,1.75,,,2026-07-27 11:39:40
7851,fra.1,2025-10-05,Lille,Paris Saint-Germain,Ladbrokes,4.33,3.8,1.75,,,2026-07-27 11:39:40
7852,fra.1,2025-10-17,Paris Saint-Germain,Strasbourg,B365,1.3,6.0,8.5,1.44,2.75,2026-07-27 11:39:40
7853,fra.1,2025-10-17,Paris Saint-Germain,Strasbourg,Pinnacle,1.31,5.83,9.84,1.46,2.76,2026-07-27 11:39:40
7854,fra.1,2025-10-17,Paris Saint-Germain,Strasbourg,Betway,1.33,5.75,8.0,,,2026-07-27 11:39:40
7855,fra.1,2025-10-17,Paris Saint-Germain,Strasbourg,Coral,1.33,5.75,8.0,,,2026-07-27 11:39:40
7856,fra.1,2025-10-17,Paris Saint-Germain,Strasbourg,Ladbrokes,1.33,5.75,8.0,,,2026-07-27 11:39:40
7857,fra.1,2025-10-18,Nice,Olympique Lyonnais,B365,2.45,3.4,2.8,1.8,2.0,2026-07-27 11:39:40
7858,fra.1,2025-10-18,Nice,Olympique Lyonnais,Pinnacle,2.54,3.54,2.81,1.8,2.09,2026-07-27 11:39:40
7859,fra.1,2025-10-18,Nice,Olympique Lyonnais,Betway,2.4,3.5,2.8,,,2026-07-27 11:39:40
7860,fra.1,2025-10-18,Nice,Olympique Lyonnais,Coral,2.4,3.5,2.8,,,2026-07-27 11:39:40
7861,fra.1,2025-10-18,Nice,Olympique Lyonnais,Ladbrokes,2.4,3.5,2.75,,,2026-07-27 11:39:40
7862,fra.1,2025-10-18,Angers,Monaco,B365,5.5,4.0,1.62,1.67,2.2,2026-07-27 11:39:40
7863,fra.1,2025-10-18,Angers,Monaco,Pinnacle,5.31,4.23,1.63,1.68,2.27,2026-07-27 11:39:40
7864,fra.1,2025-10-18,Angers,Monaco,Betway,5.0,4.1,1.62,,,2026-07-27 11:39:40
7865,fra.1,2025-10-18,Angers,Monaco,Coral,5.0,4.2,1.61,,,2026-07-27 11:39:40
7866,fra.1,2025-10-18,Angers,Monaco,Ladbrokes,5.0,4.2,1.61,,,2026-07-27 11:39:40
7867,fra.1,2025-10-18,Olympique Marseille,Le Havre,B365,1.33,5.0,9.0,1.62,2.3,2026-07-27 11:39:40
7868,fra.1,2025-10-18,Olympique Marseille,Le Havre,Pinnacle,1.33,5.87,8.66,1.65,2.34,2026-07-27 11:39:40
7869,fra.1,2025-10-18,Olympique Marseille,Le Havre,Betway,1.33,5.5,8.5,,,2026-07-27 11:39:40
7870,fra.1,2025-10-18,Olympique Marseille,Le Havre,Coral,1.33,5.5,8.5,,,2026-07-27 11:39:40
7871,fra.1,2025-10-18,Olympique Marseille,Le Havre,Ladbrokes,1.33,5.5,8.5,,,2026-07-27 11:39:40
7872,fra.1,2025-10-19,Lens,Paris FC,B365,1.85,3.75,4.0,1.67,2.2,2026-07-27 11:39:40
7873,fra.1,2025-10-19,Lens,Paris FC,Pinnacle,1.89,3.9,4.0,1.68,2.27,2026-07-27 11:39:40
7874,fra.1,2025-10-19,Lens,Paris FC,Betway,1.88,3.6,4.0,,,2026-07-27 11:39:40
7875,fra.1,2025-10-19,Lens,Paris FC,Coral,1.91,3.6,4.0,,,2026-07-27 11:39:40
7876,fra.1,2025-10-19,Lens,Paris FC,Ladbrokes,1.85,3.6,4.0,,,2026-07-27 11:39:40
7877,fra.1,2025-10-19,Lorient,Brest,B365,2.38,3.25,3.0,1.98,1.88,2026-07-27 11:39:40
7878,fra.1,2025-10-19,Lorient,Brest,Pinnacle,2.55,3.55,2.79,1.96,1.93,2026-07-27 11:39:40
7879,fra.1,2025-10-19,Lorient,Brest,Betway,2.45,3.4,2.8,,,2026-07-27 11:39:40
7880,fra.1,2025-10-19,Lorient,Brest,Coral,2.45,3.4,2.8,,,2026-07-27 11:39:40
7881,fra.1,2025-10-19,Lorient,Brest,Ladbrokes,2.45,3.3,2.8,,,2026-07-27 11:39:40
7882,fra.1,2025-10-19,Stade Rennais,Auxerre,B365,1.75,3.7,4.75,1.83,2.03,2026-07-27 11:39:40
7883,fra.1,2025-10-19,Stade Rennais,Auxerre,Pinnacle,1.8,3.84,4.53,1.86,2.03,2026-07-27 11:39:40
7884,fra.1,2025-10-19,Stade Rennais,Auxerre,Betway,1.78,3.75,4.4,,,2026-07-27 11:39:40
7885,fra.1,2025-10-19,Stade Rennais,Auxerre,Coral,1.8,3.75,4.4,,,2026-07-27 11:39:40
7886,fra.1,2025-10-19,Stade Rennais,Auxerre,Ladbrokes,1.75,3.7,4.33,,,2026-07-27 11:39:40
7887,fra.1,2025-10-19,Toulouse,Metz,B365,1.6,3.8,6.0,1.88,1.98,2026-07-27 11:39:40
7888,fra.1,2025-10-19,Toulouse,Metz,Pinnacle,1.61,4.12,5.71,1.92,1.97,2026-07-27 11:39:40
7889,fra.1,2025-10-19,Toulouse,Metz,Betway,1.58,4.1,5.5,,,2026-07-27 11:39:40
7890,fra.1,2025-10-19,Toulouse,Metz,Coral,1.57,4.2,5.5,,,2026-07-27 11:39:40
